associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,Y. Mexia,Brazil,Minas Gerais,Shady streambank On rotten wood,E. Bartram,Isopterygium tenerum,Viçosa Agricultural College lands,N/A,1930-07-21,N/A,Typed,873365,4888,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,675 m.,"July 21, 1930",Isopterygium laxum (Hpe.) Broth.,Viçosa Agricultural College lands
N/A,Y. Mexia,Brazil,Minas Gerais,Dense forest. On rotten log. In fruit,N. L. Bertram | R. R. Ireland,Isopterygium tenerum,Road to São Miguel. About 4.8 kilometers,N/A,1930-12-09,Viçosa,Typed,870841,5386,N/A,N/A,no type status,Ynes Mexia,N/A,1988,710 m.,"Dec. 9, 1930",Isopterygium brachypus var. mucronatum (C. Muell.) Mitt.,Road to São Miguel. About km 4.8
N/A,Y. Mexia,Brazil,Minas Gerais,On rotting logs in woods Abundant,N/A,Isopterygium tenerum,Base of Horticultural Hill,N/A,1930-12-23,N/A,Typed,870823,5441,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,670 m.,"Dec. 23, 1930",Isopterygium laxum (Hpe.) Broth.,Base of Horticultural Hill
Coccoloba sp.,H. S. Irwin,Brazil,Bahia,On the bark and exposed roots of Coccoloba sp. and on adjacent soil at river bank Cut-over gallery forest and adjacent cerrado,R. R. Ireland,Isopterygium tenerum,Valley of the Rio das Ondas ca. 10 kilometers West of Barreiras,N/A,1971-03-02,N/A,Typed,N/A,31332,N/A,R. M. Harley | G. L. Smith,no type status,"H. S. Irwin, R. M. Harley, G. L. Smith",N/A,1988,ca. 500m,2 March 1971,Isopterygium tenerum (Sw.) Mitt.,Valley of the Rio das Ondas ca. 10km W. of Barreiras
N/A,Y. Mexia,Brazil,Minas Gerais,"Shady streambank, on rotten log. Abundant",J. Bartram,Isopterygium tenerum,Viçosa Agricultural College lands. Córrego Ribeiro,N/A,1929-07-21,N/A,Typed,870845,4884,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,675 m.,"July 21, 1929",Isopterygium auriculatum (C. M.) Mitt.,Viçosa Agricultural College lands. Córrego Ribeiro
N/A,Y. Mexia,Brazil,Minas Gerais,Wood on slope. On rotten log.,N/A,Isopterygium tenerum,Fazenda de Cresiuma,N/A,1930-05-14,Vicosa,Typed,870839,4698,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,700 m.,"May 14, 1930",Isopterygium curvicollum (C. M.) Mitt. ex p.,Fazenda de Cresiuma
N/A,Y. Mexia,Brazil,Minas Gerais,"Shady streambank, on rotten log. Abundant.",N/A,Isopterygium tenerum,Vicosa Agricultural College lands. Corriga Riberro,N/A,1930-07-21,N/A,Typed,N/A,4884,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,675 m.,"July 21, 1930",Isopterygium curvicollum (C. M.) Mitt.,"Vicosa Agricultural College lands. Corriga Riberro. Shady streambank, on rotten log."
N/A,Y. Mexia,Brazil,Minas Gerais,Cut over woods on slope On rotting tree trunk,R. R. Ireland | Bartram,Isopterygium tenerum,Road to São Miguel Near stream Turca,N/A,1930-03-31,N/A,Typed,N/A,4545,N/A,N/A,no type status,Ynes Mexia,N/A,1988,710 m.,"March 31, 1930",Isopterygium curvifolium (Lindb.) Mitt.,"Road to São Miguel Near stream ""Turca"""
N/A,V. Schiffner,Brazil,Sao Paulo,in marsh,V. F. Brotherus | R. R. Ireland,Isopterygium tenerum,near the city Cerqueira Cesar in marsh about 500 meters,1967-12-00,1965-07-00,Cerqueira Cesar,Mix of Handwritten and Typed,1012176,2898,N/A,N/A,no type status,V. Schiffner,N/A,1988,c. 500 m s. m.,m. Jul. Fr. Cem. XXV. fasc. I. Dec. 65-67,Isopterygium aurantiacum (C. M.) Broth.,prope urbem Cerqueira-Cesar in palude c. 500 m s. m.
N/A,Y. Mexia,Brazil,Minas Gerais,Horticultural Hill. Cut over woods near base. On rotting log. Abundant.,E. Bartram,Isopterygium tenerum,Vicosa Agricultural College lands,N/A,1930-07-06,N/A,Typed,870887,4641,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,670 m.,"July 6, 1930",Isopterygium brachynueron (C. Muell.) Mitt. ex Broth.,Vicosa Agricultural College lands
N/A,R. S. Williams,Bolivia,N/A,N/A,R. R. Ireland,Isopterygium tenerum,"San Buena Ventura, on bank",N/A,1901-11-29,N/A,Mix of Handwritten and Typed,N/A,2095,N/A,N/A,no type status,R. S. Williams,N/A,1988,190 meters,"Nov. 29, 1901",Isopterygium tenerum (Sw.) Mitt.,"San Buena Ventura, 190 meters, on bank"
N/A,R. S. Williams,Bolivia,N/A,N/A,R. S. Williams,Isopterygium tenerum,Tumupasa,1902-00-00,1901-00-00,N/A,Mix of Handwritten and Typed,1017412,2058,N/A,N/A,no type status,Collected by R. S. Williams 1901-1902,N/A,23 Jan. 1902,N/A,1901-1902,Isopterygium tenerum (Sw.) Mitt.,Tumupasa
N/A,C. D. Krog,Norway,Trøndelag,N/A,N/A,Bryopodium unigerum,Vaarstigen,N/A,1907-07-27,Oppdal,Mix of Handwritten and Typed,C0207939F,s.n.,N/A,N/A,no type status,C. D. Krog,N/A,N/A,aldit. mtr. 900,27/7 1907,Bryopodium unigerum (R.) var. et humile (Webl.),N/A
N/A,N/A,England,N/A,N/A,N/A,Pogonatum urnigerum,[precise locality unknown],N/A,0000-00-00,N/A,Mix of Handwritten and Typed,C2010972F,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,s.d.,Pogonatum urnigerum Brid,England
N/A,N/A,France,N/A,N/A,N/A,Pogonatum urnigerum,Gorge de Jeret,N/A,1878-00-00,N/A,Mix of Handwritten and Typed,The Field Museum EP 0001878,s.n.,N/A,N/A,no type status,N/A,N/A,APR1951,1500,1878,Pogonatum urnigerum,Pyrénées: Gorge de Jeret
N/A,N/A,England,Sussex,N/A,N/A,Pogonatum urnigerum,[precise locality unknown],N/A,0000-00-00,N/A,Mix of Handwritten and Typed,1096014,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,N/A,Pogonatum urnigerum,"Sussex, England"
N/A,W. M. Canby,United States,Delaware,N/A,N/A,Lycopodium unigerum,[precise locality unknown],N/A,0000-00-00,N/A,Mix of Handwritten and Typed,1182972,s.n.,N/A,N/A,no type status,W. M. Canby,N/A,N/A,N/A,N/A,Lycopodium unigerum,N/A
N/A,E. Jeanpert,France,Vosges,N/A,N/A,Pogonatum urnigerum,rock de Servance,N/A,1894-09-19,N/A,Handwritten,1058477,s.n.,N/A,N/A,no type status,Jeanpert,N/A,N/A,N/A,19/9/94,Pogonatum urnigerum,"rock de Servance, versant est"
N/A,C. Müller,Germany,Baden-Württemberg,auf Erde in Felsritzen,N/A,Pogonatum urnigerum,Rinken and Seebrick at Feldberg,N/A,1905-09-00,N/A,Typed,1194391,476,N/A,N/A,no type status,C. Müller Frib.,N/A,N/A,etwa 1250 m s. m.,Sept. 1905,Pogonatum urnigerum (L.) Pal. Beauv. c. fr.,Baden: auf Erde in Felsritzen zwischen Rinken und Seebrick am Feldberg etwa 1250 m s. m.
N/A,Z. Pilous,Czech Republic,N/A,In declivis graminosis silvaticis,unsure and check,Pogonatum urnigerum,Horní Vrchlabí,N/A,1946-05-00,N/A,Typed,1270015,s.n.,N/A,N/A,no type status,Zd. Pilous,N/A,N/A,ca 580 m,V. 1946,24. Pogonatum urnigerum P. B.,Bohemia Montes Krkonoše In declivis graminosis silvaticis prope pagum Horní Vrchlabí ca 580 m
N/A,J. Thompson,Scotland,N/A,N/A,J. F. Smith,Pogonatum urnigerum,[precise locality unknown],N/A,1843-00-00,N/A,Typed,1230970,s.n.,N/A,N/A,no type status,Collected in 1843 by James Thompson,N/A,Sept 1942,N/A,1843,Pogonatum urnigerum,N/A
N/A,Philippe,N/A,N/A,N/A,N/A,Hypnum vernigerum,Serra do Lôvôsi,N/A,0000-00-00,N/A,Mix of Handwritten and Typed,1058446,s.n.,N/A,N/A,no type status,Philippe,N/A,N/A,N/A,N/A,Hypnum vernigerum,Serra do Lôvôsi
N/A,N/A,Germany,N/A,N/A,N/A,Pogonatum urnigerum,[precise locality unknown],N/A,1945-00-00,N/A,Mix of Handwritten and Typed,115925,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,1945,"Pogonatum urnigerum, Beauv",N/A
N/A,C. Jensen,Denmark,Sjælland,in a gravel-pit,C. Jensen,Pogonatum urnigerum,Magistratskoven by Hvalsø,N/A,1901-10-25,N/A,Typed,C200004345F,s.n.,N/A,N/A,no type status,C. Jensen,N/A,N/A,N/A,25/10 1901,Pogonatum urnigerum (Hedw.) P. B.,Magistratskoven by Hvalsø in a gravel-pit
N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,0000-00-00,N/A,Typed,1058475,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,s.d.,N/A,N/A
N/A,E. Jeanpert,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,0000-00-00,N/A,Typed,1058481,s.n.,N/A,N/A,no type status,Herbier Ed. Jeanpert,N/A,N/A,N/A,s.d.,N/A,N/A
N/A,G. E. Hunt,Scotland,N/A,N/A,N/A,Sphagnum subsecundum,Balde,N/A,1946-05-00,N/A,Mix of Handwritten and Typed,1182976,s.n.,N/A,N/A,no type status,ex herb. George E. Hunt,N/A,N/A,N/A,N/A,Sphagnum subsecundum,Balde
Polytrichum urnigerum,M. Conrad,Switzerland,Valais,N/A,M. Conrad,Pogonatum urnigerum,"sur Falaise Smoselle, à La Forclaz",N/A,1976-07-18,N/A,Mix of Handwritten and Typed,N/A,76.1.8693,Val d'Herens,N/A,no type status,M. Conrad,N/A,N/A,ca. 1750 m,Le 18.07.1976,"Pogonatum urnigerum G. Beauv., Schimp.","sur Falaise Smoselle, à La Forclaz"
N/A,M. Onraedt,Belgium,N/A,talus forestier,N/A,Pogonatum urnigerum,Cton du Palais Val d'Herens entre St. Martin et Mase,N/A,1976-07-24,N/A,Mix of Handwritten and Typed,N/A,70.5.1880,N/A,N/A,no type status,M. Onraedt,N/A,Det. Jursy,1600m,Le 24 07 1976,Pogonatum urnigerum B. Beauv. (Schimp.),Cton du Palais Val d'Herens entre St. Martin et Mase
N/A,N/A,United Kingdom,England,N/A,N/A,Pogonatum urnigerum,[precise locality unknown],N/A,1910-02-00,N/A,Mix of Handwritten and Typed,1058318,s.n.,N/A,N/A,no type status,Barnes legit,N/A,N/A,N/A,Feb. 1910,Pogonatum urnigerum,Westmoreland
N/A,N/A,Germany,N/A,N/A,N/A,Pogonatum urnigerum,[precise locality unknown],N/A,1860-08-25,N/A,Mix of Handwritten and Typed,1054838,986A b.,N/A,N/A,no type status,"Jack, Leiner u. Stizenberger",N/A,N/A,N/A,25. August 1860,Pogonatum urnigerum (L.) Pal. Beauv.,b. An Waldgraben bei Salem
N/A,N/A,Germany,Baden-Württemberg,An einem Waldrande auf dem rothen Sandsteinbruche,N/A,Pogonatum urnigerum,[precise locality unknown],N/A,1862-10-17,Degerfelden,Typed,1054981,986,N/A,N/A,no type status,Dr. Hepp,N/A,N/A,N/A,17. October 1862,Pogonatum urnigerum (L.) Pal. Beauv.,An einem Waldrande auf dem rothen Sandsteinbruche oberhalb Degerfelden
N/A,N/A,Switzerland,Schaffhausen,N/A,N/A,Pogonatum urnigerum,In Hohlwegen,N/A,1862-09-00,N/A,Typed,1055069,9863 d,N/A,N/A,no type status,"Jack, Lehner u. Stizenberger",N/A,N/A,N/A,September 1862,Pogonatum urnigerum (L.) Pal. Beauv.,d. In Hohlwegen bei Schaffhausen
N/A,C. Jensen,Denmark,Zealand,sandy soil,C. Jensen,Pogonatum urnigerum,Magistratskovene south of Hvalsø,N/A,1904-11-21,N/A,Typed,N/A,104,N/A,N/A,no type status,et determ. C. Jensen,N/A,N/A,N/A,"November 21, 1904",Pogonatum urnigerum (Hedw.) P. Beauv.,sandy soil in Magistratskovene south of Hvalsø
Blasia pusilla | Pellia epiphylla | A. acicularis | D. pellucidum | Rhytidiadelphus loreus,P. Allorge,Spain,Navarra,talus argileux schisteux,P. Allorge,Pogonatum urnigerum,Puerto de Ibañeta,N/A,1928-05-00,N/A,Typed,1200429,49,N/A,N/A,no type status,P. Allorge,N/A,29. VIII. 1927,ca. 1.050 m.,"Paris, mai 1928",Pogonatum urnigerum,Puerto de Ibañeta
N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,1950-06-00,N/A,Typed,1350887,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,JUN 1950,N/A,N/A
N. chilensis | Prumnopitys exigua | Podocarpus | Myrcianthes,S. Churchill,Bolivia,Chuquisaca,Bosque montano de yungas,S. Churchill,Neckera scabridens,Monte Grande approximately 32 kilometers from Villa Serrano,N/A,2004-05-12,N/A,Typed,<22845-22885>,22853,Belisario Boeto,H. Huaylla | R. Lozano | M. Serrano,no type status,S. Churchill et al.,"18°43'43""S 64°29'07""W",Jun 2004,2740 m,12 May 2004,Neckera scabridens C. Müller,Monte Grande ca. 32 km de Villa Serrano
N/A,E. Córdula,Brazil,Pernambuco,arbusto denso solo derivado de embasamento cristalino,G. P. Lewis,Ancistrotropis peduncularis,Serra das Umburanas,N/A,2007-06-23,Mirandiba,Mix of Handwritten and Typed,K000931304,41243,N/A,Q. Melo | K. Pinheiro,no type status,E. Córdula | Q. Melo | K. Pinheiro,8°12' S 38°32' W,12.2012,457 m,23/VI/2007,Vigna peduncularis (Kunth) Fawc. & Rendle,Serra das Umburanas (afloramento rochoso)
N/A,I. Kukkonen,Australia,Queensland,Patch of rain forest. Fern climbing on tree stems.,J. Sarvela,Arthropteris tenella,"Lamin's Hill, East of Malanda",N/A,1981-09-13,N/A,Typed,EIG.6763,11003,Atherton Tableland,N/A,no type status,Ilkka Kukkonen,N/A,1982,N/A,13. Sept. 1981,Arthropteris tenella (Forst. f.) J. Sm.,"Lamin's Hill, E. of Malanda"
N/A,G. Pabst,Brazil,Guanabara,Arbusto e pequenas arvores de flores brancas,A. P. Duarte,Avicennia tomentosa,Mangue proximo ao Joquei Club da Ilha do Governador,N/A,1960-09-07,N/A,Typed,K001046329,5121,N/A,N/A,no type status,Col. G. Pabst,N/A,23.9.60,N/A,7.9.60,Avicennia tomentosa,Mangue proximo ao Joquei Club da Ilha do Governador
N/A,W. Hoehne,Brazil,São Paulo,N/A,M. Kuhlmann,Cestrum corymbosum,Cantareiras,N/A,1933-09-13,N/A,Mix of Handwritten and Typed,K000964719,10228,N/A,N/A,no type status,W. Hoehne,N/A,N/A,Alt.: ...,13/9/33,Cestrum corymbosum Schlecht.,Cantareiras: São Paulo
N/A,H. Eggert,United States,Illinois,N/A,N/A,Cystopteris bulbifera,Bluffs,N/A,1879-05-17,N/A,Mix of Handwritten and Typed,EIG.5460,s.n.,N/A,N/A,no type status,H. Eggert,N/A,N/A,N/A,17. Mai 79,Cystopteris bulbifera (L.) Bernh.,Bluffs bei Illinois
Festuca schimperiana | Euryops prostrata | Anthemis tigreensis | Juniperus procera,I. Kukkonen,Ethiopia,Bale,"In alpine belt dominated by Festuca schimperiana, Euryops prostrata, Anthemis tigreensis. On the way to Saneti plateau from Robe. Steep forested slope of a river canyon, e.g. Juniperus procera. Pastured slope.",J. Sarvela,Dryopteris inaequalis,Saneti plateau and Mount Batu,N/A,1982-11-08,N/A,Typed,H 1489737,12608,N/A,N/A,no type status,Ilkka Kukkonen 12608,06°55'N; 39°40'E,1987,c. 3400 m. c. 4000-4200 m.,8.XI.1982,Dryopteris inaequalis (Schltdl.) O. Kuntze,"Bale Adm. Reg., Saneti plateau and Mount Batu"
Mimulus x robertsii,M. Vallejo-Marin,Scotland,South Lanarkshire,Occurring on the banks of a stream on a substrate of sand and shingle,M. Vallejo-Marin | C. Lye | D. Barrigan,Mimulus peregrinus,Shortcleuch Water Leadhills,N/A,2012-03-23,N/A,Mix of Handwritten and Typed,E00570050,11-LED-seed-2.14,N/A,N/A,Holotype,Vallejo-Marin M. 11-LED-seed-2.14,N 55  A237 W 3 7349,27 August 2011,360 m,23 Mar 2012,Mimulus peregrinus sp. nov.,British Isles vc. 77 Shortcleuch Water Leadhills
N/A,B. T. Lowne,United Kingdom,Surrey,N/A,Bentham,Monotropa hypopitys,N/A,N/A,1902-08-09,N/A,Mix of Handwritten and Typed,K000773283,648,N/A,N/A,no type status,B. T. Lowne,"45° 26' 1126""",N/A,N/A,Aug. 9th 1902,Monotropa Hypopitys,N/A
Cistus | Pinus,B. Van de Vijver,Italy,Apulia,macchia-shrub with Cistus and Pinus,unsure and check,Ophrys oestrifera subsp. garganensis,Promontorio del Gargano Madonna di Loreto Behind the Chapel of Madonna di Loreto,N/A,2007-04-25,N/A,Mix of Handwritten and Typed,691837,s.n.,N/A,N/A,no type status,Bart Van de Vijver,N/A,unsure and check,N/A,25/04/2007,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Promontorio del Gargano Madonna di Loreto Behind the Chapel of Madonna di Loreto
N/A,G. Hatschbach,Brazil,Parana,Terreno arenoso margens de rio,T. M. Pedersen,Pfaffia glabrataoides,Rio Iguacu near the mouth of Perdido,N/A,1968-11-09,Curitiba,Mix of Handwritten and Typed,K001207911,20590,N/A,N/A,no type status,G. Hatschbach,25G59G,971,N/A,9/11/1968,Pfaffia glabrataoides Suess.,Rio Iguacu prox a barra do Perdido
N/A,J. J. de Wilde,Gabon,N/A,Vine 7 meters long in tree in roadside Pods silvery-grey Seeds glossy dark blue Leaflets thick leathery dull green above beneath paler green with reddish nervation,N/A,Rhynchosia gabonensis,About 10 kilometers on the road from Tchimbele to Assok,N/A,1991-01-22,N/A,Typed,K000263710,10130,N/A,Sosef | K. van Nek,Isotype,"J. J. de Wilde, Sosef, K. van Nek",0 04 N. 10 23 E.,N/A,± 580 m.,22-1-1991,Rhynchosia gabonensis Jongkind,About 10 km. on the road from Tchimbele to Assok
N/A,W. Suksdorf,United States,Washington,High sandy riverbank,T. Särkinen | M. Nee,Solanum triflorum,High sandy riverbank,N/A,1926-08-03,Bingen,Typed,N/A,12045,Klickitat,N/A,no type status,WILHELM SUKSDORF,N/A,2014 | 2005,N/A,3. Aug. 1926.,Solanum triflorum Nutt.,High sandy riverbank at Bingen
N/A,J. F. Macbride,Peru,N/A,N/A,F. A. Michelangeli,Tococa undabunda,Montaña slope,1923-09-01,1923-08-27,La Merced,Mix of Handwritten and Typed,N/A,5234,N/A,N/A,Isotype,J. FRANCIS MACBRIDE,N/A,20.08,ABOUT 4000 FEET,"AUG. 27-SEPT. 1, 1923",Isotype of Tococa undabunda J. F. Macbr.,Montaña slope
C. heterophylla | C. scabrida | C. lanceolata | C. crotonoides,X. Cornejo,Ecuador,Manabí,"Bosque seco tropical deciduo, fuertemente intervenido",unsure and check,Capparis sclerophylla,Bahía de Caráquez at 8 kilometers around Universidad Católica,N/A,1997-10-27,N/A,Mix of Handwritten and Typed,B 10 0375227,5822,N/A,C. Bonifaz,Isotipo,"X. Cornejo, C. Bonifaz",LATITUD -00.45 LONGITUD -80.32,19 JUL 2010,30,"Oct. 27, 1997",Capparis sclerophylla Iltis nov. sp.,Prov. Manabí. Bahía de Caráquez a 8 Km. Alrededores de Universidad Católica
N/A,M. Delavay,China,Yunnan,N/A,unsure and check,Gentiana albescens,[precise locality unknown],N/A,1887-04-02,N/A,Mix of Handwritten and Typed,B 10 0185601,s.n.,N/A,N/A,no type status,M. l'Abbé Delavay,N/A,N/A,N/A,2 avril 1887,Gentiana albescens Franch.,collines prope Mo-so-yn
N/A,W. Meier,Venezuela,Miranda,arbol caido secado en selva,C. Chatrou,Klarobelia subglobosa,Cordillera de la Costa entre Curimagua y Guatire,1993-04-17,1993-04-16,N/A,Mix of Handwritten and Typed,B 10 0030508,3685,N/A,S. Llamozas,Isotype,col. Winfried Meier y Silvia Llamozas,lat. 10°34' N long. 66°23' O,comp. apr. 1999,500 m,16-17 de abril 1993,Malmea dielsiana,Cordillera de la Costa entre Curimagua y Guatire
N/A,M. Kessler,Malaysia,Sarawak,Secondary vegetation along road,M. Kessler,Mallotus paniculatus,Base of Gunung Pueh,N/A,1988-12-21,N/A,Typed,B 10 0069251,283,N/A,N/A,no type status,Kessler,N/A,N/A,up to 200 m,21.12.1988,Mallotus paniculatus,Base of Gunung Pueh
N/A,M. Jacobs,Malaysia,Sarawak,In very moist sandstone gorge on rocks. Inflor. sheath violet tip olive-greenish; male and female flowers sordidly pale yellow. Frequent on the spot. Pollinated by small blue-glossy beetles,N/A,Piptospatha grabowskii,North slopes of Mount Penrissen South of Kuching,N/A,1958-08-01,N/A,Typed,159859,5605,N/A,N/A,no type status,M. Jacobs,approx. 1°5' N. 110°15' E.,N/A,c. 700-900 m.,1958 Aug. 1,Piptospatha grabowskii (Syn. P. havilandii (Engl. & K. Krause)),N. slopes of Mount Penrissen (S. of Kuching) approx. 1°5' N. 110°15' E. Primary forest on sandstone substratum
N/A,P. J. M. Maas,Brazil,Espírito Santo,"High forest, on brown sand; vegetation with many Palmae and terrestrial and epiphytic Bromeliaceae",P. J. M. Maas,Pseudoxandra spiritus-sancti,Estação Biológica de Santa Lúcia,N/A,1999-02-16,N/A,Typed,B 10 0030420,8833,Santa Teresa,H. Maas | L. Kollmann,Isotype,"P. J. M. & H. Maas, L. Kollmann",19°58'S 40°32'W,2001,800 m,16 Feb 1999,Pseudoxandra spiritus-sancti Maas,"Est. Espírito Santo, Municipio de Santa Teresa, Estação Biológica de Santa Lúcia"
N/A,N/A,N/A,N/A,N/A,H. Manitz,Stenandrium pallidum,[precise locality unknown],N/A,0000-00-00,N/A,Mix of Handwritten and Typed,B 10 0385068,39098,N/A,N/A,Isotypus,N/A,N/A,2007,N/A,s.d.,Stenandrium pallidum K. Dietr.,N/A
