Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,substrate,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0173_C0020034F.jpg,R. M. Schuster,R. M. Schuster,N/A,68-1644,Aug. 17 68,1968-08-17,1968-08-17,Anastrophyllum minutum + gemm.,Anastrophyllum minutum,R. M. Schuster,N/A,Diplophyllum taxifolium,Canada,Newfoundland and Labrador,N/A,N/A,"Along Humber R., in Squires Memorial Park, near Rte 1A.","Along Humber River, in Squires Memorial Park, near Route 1A",N/A,,N/A,N/A,N/A,Typed,no type status
0174_C0020052F.jpg,R. M. Schuster & K. Damsholt,R. M. Schuster,K. Damsholt,82-1049,July 3.,1982-07-03,N/A,Anastrophylum minutum (SCHREB.) SCHUST. v.grandis (GOTT.) SCHUST.,Anastrophylum minutum v.grandis,R. M. Schuster,1982,Cephalozia bicuspidata (L.) DUM.,Greenland,N/A,N/A,Frederiksdal,"Frederiksdal 60°00'N lat., 44°40'W. long.",Frederiksdal,N/A,,N/A,"60°00'N lat., 44°40'W. long.",S1,Typed,no type status
0175_C0025138F.jpg,R. M. Schuster,R. M. Schuster,N/A,9067,June 30 1951,1951-06-30,N/A,"Frullania asagrayana Mont., male, can per. Plagiochila tridenticulata Dum. (traces)",Frullania asagrayana Mont.,N/A,N/A,Plagiochila tridenticulata Dum. (traces),United States,North Carolina,N/A,N/A,"Balsam Gap, N.C., ca. 25 mi. n. of Asheville, along Blue Ridge Parkway","Balsam Gap, approximately 25 miles north of Asheville, along Blue Ridge Parkway",on Abies fraseri,,5220-5260 feet,N/A,N/A,Typed,no type status
0176_C0025164F.jpg,R. M. Schuster,R. M. Schuster,N/A,79-488,April 14 19 79,1979-04-14,N/A,Frullania asagrayana,Frullania asagrayana,N/A,N/A,N/A,United States,Arkansas,Stone Co.,N/A,"Ozark Natl. Forest. Barkshed Camp, ca. 10 mi E. of Big Flat.","Ozark National Forest, Barkshed Camp, approximately 10 miles east of Big Flat",N/A,,N/A,N/A,N/A,Typed,no type status
0177_C0000578F.jpg,"John J. Engel, Matt von Konrat & John E. Braggins",J.J. Engel,"M. von Konrat, J.E. Braggins",23773,12 February 2003,2003-02-12,N/A,Telaranea lindenbergii var. papillata Engel & Merr.,Telaranea lindenbergii var. papillata Engel & Merr.,N/A,N/A,"Blechnum novae-zelandiae, Weinmannia, Dicksonia squarrosa, Leptospermum scoparium",New Zealand,Auckland,N/A,N/A,"NORTH ISLAND. AUCKLAND PROV.: Whareorino Forest, start of track to Leitch's Hut","North Island, Auckland Prov., Whareorino Forest, start of track to Leitch's Hut","On clayey bank. Clay banks with Blechnum novae-zelandiae overhang, Weinmannia and Dicksonia squarrosa dominant canopy and occasional Leptospermum scoparium.",,280 m,"38° 24.5' S., 174° 49.8' E.",C00005788F,Typed,HOLOTYPE
0178_C2079898F.jpg,Marko Lewis,M. Lewis,N/A,78-6284,21-22 November 1978,1978-11-21,1978-11-22,Kindbergia praelonga (Hedw.) Ochyra,Kindbergia praelonga (Hedw.) Ochyra,V. C. Steere,N/A,N/A,Ecuador,Imbabura,N/A,N/A,Wet bank of runoff ravine. E. side of Cerro Cotacachi,"East side of Cerro Cotacachi, wet bank of runoff ravine",Wet bank of runoff ravine,,3750 m.,"0°22'N, 78°20'W",1065158,Typed,no type status
0179_C2077559F.jpg,Marko Lewis,M. Lewis,N/A,78-3163,8 December 1978,1978-12-08,1978-12-08,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. de Luna,1992,N/A,Ecuador,Azuay,N/A,N/A,"Prov. Azuay: Area Nacional de Recreación ""Cajas"", forested hills S. of ""Surocuchu"" (laguna Llaviuco), SW of Sayausí","Area Nacional de Recreación ""Cajas"", forested hills south of ""Surocuchu"", southwest of Sayausí",Stone wall,,3240 m.,N/A,1065433,Typed,no type status
0180_C2077563F.jpg,"León, B. et l'Im. Drion",B. León,l'Im. Drion,4659 pp.,s.d.,s.d.,s.d.,Hedwigia albicans (Web.) Lindb.,Hedwigia ciliata (Hedw.) P. Beauv.,Erwin de Luna,1992,N/A,Ecuador,N/A,N/A,Quito,environs de Quito.,environs de Quito,N/A,,N/A,N/A,1039453,Typed,no type status
0181_C2077564F.jpg,R. Benoist,R. Benoist,N/A,s.n.,27 Novembre 1930,1930-11-27,N/A,Hedwigia albicans (Web.) Lindb.,Hedwigia ciliata (Hedw.) P. Beauv.,E. de Lima,1992,N/A,Ecuador,Pichincha,N/A,Quito,Sur rocher granitique,Sur rocher granitique,N/A,,N/A,N/A,N/A,Typed,no type status
0182_C2077565F.jpg,R. S. Williams,R.S. Williams,N/A,1850,"April 30, 1902",1902-04-30,1902-04-30,Hedysarum albicans M. & Nicolle,Hedysarum ciliatum (Hedw.) F. Beauv.,E.E. Luna,1992,N/A,Bolivia,N/A,N/A,N/A,"near Pilichuco, on wetter",near Pilichuco,[precise locality unknown],,3700 meters,N/A,1063451,Handwritten,no type status
0183_C2077566F.jpg,Marko Lewis,M. Lewis,N/A,79-1237A,22 March 1979,1979-03-22,N/A,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata town Rio Consata, ",Near large red outcrop 2 miles from Sorata town Rio Consata,Bromeliad habitat. Abundant on rock faces of exposed cliffs,,2630 m.,"15° 41' S, 68° 43' W",1032221,Typed,no type status
0184_C2077567F.jpg,Marko Lewis,M. Lewis,N/A,79-1232,22 March 1979,1979-03-22,N/A,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. De Luna,1982,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red outcrop 2 mi. from Sorata down Rio Consata, 15° 41' S, 68° 43’ W.",Near large red outcrop 2 miles from Sorata down Rio Consata,"Bromeliad-grass habitat on exposed cliffs, 2630 meters",,2630 m.,"15° 41' S, 68° 43’ W.",1032219,Typed,no type status
0185_C2077568F.jpg,Marko Lewis,M. Lewis,N/A,79-1114,6 March 1979,1979-03-06,1979-03-06,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. De Luna,1992,N/A,Bolivia,Depto. La Paz,Prov. Saavedra,N/A,"On mountain side directly N. of river, beneath Niño Kariña, NW of Chuma, ","On mountain side directly north of river, beneath Niño Kariña, northwest of Chuma",Humid cliffs and steep slopes,,3320 m,"15°08' S, 69°03' W",1032220,Typed,no type status
0186_C2077569F.jpg,F. J. Hermann,F. J. Hermann,N/A,25152,"December 27, 1972",1972-12-27,1972-12-27,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Elinor Lehto,N/A,N/A,Bolivia,Cochabamba,N/A,N/A,"On conglomerate boulder on shrubby NW slope of Mt. Tunari, near Liriuni Aguas Termales Hotel, alt. ca. 2700 m., 28 km. NW Cochabamba","On conglomerate boulder on shrubby northwest slope of Mount Tunari near Liriuni Aguas Termales Hotel, 28 kilometers northwest Cochabamba",N/A,,alt. ca. 2700 m.,N/A,1040675,Typed,no type status
0187_C2077570F.jpg,Ynes Mexia,Y. Mexia,N/A,6804,"Dec. 2, 1931",1931-12-02,N/A,Philonotis subchlorophylla Grout,Philonotis subchlorophylla Grout,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago,"Above Pongo de Manseriche, near mouth of Rio Santiago","Streamlet, on fallen log",,400 m,N/A,1075692,Typed,no type status
0188_C2077571F.jpg,Ynes Mexía,Y. Mexía,N/A,6804,"Dec. 9, 1931",1931-12-09,1931-12-09,Philonotis subulato-loriformis,Philonotis subulato-loriformis,Det. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago. On fallen logs,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago. On fallen logs,N/A,,Alt. 400 m.,N/A,N/A,Typed,no type status
0189_C2077572F.jpg,A.C. Smith,A.C. Smith,N/A,s.n.,"Dec. 14-15, 1937",1937-12-14,1937-12-15,Pilosium flavolutescens (Mitt.),Pilosium flavolutescens (Mitt.),Det. E.B. Bartram,N/A,N/A,Guyana,N/A,N/A,N/A,"Basin of Essequibo River, near mouth of Ororo Creek, lat. about 1°53'N.; dense forest","Basin of Essequibo River, near mouth of Ororo Creek","On decayed wood, in swamp, dense forest",,N/A,N/A,1027351,Typed,no type status
0190_C2077573F.jpg,J. Fluorschütz-de Waard & Riehlman,J.F. de Waard,Riehlman,s.n.,5-11-1981,1981-11-05,N/A,Pilotrichum cholorozum (Horw. ex C. Müll.) A. jaeger,Pilotrichum cholorozum (Horw. ex C. Müll.) A. jaeger,J.F. de Waard,5-11-1981,N/A,Suriname,Nickerie,N/A,N/A,"area of Kabalebo Dam project, distr. Nickerie, SE NW from road km 39,5, p. Second quarry","area of Kabalebo Dam project, southeast northwest from road kilometer 39.5, patch Second quarry",on rotting log with Cecropia (boopaja),,ALT. 0-50 m,N/A,1073523,Typed,no type status
0191_C2077574F.jpg,J. Fluorschütz-de Waard & R. Zijlman,J. Fluorschütz-de Waard,R. Zijlman,5254,3-11-1981,1981-11-03,N/A,Pilotrichum chlorophyllum(Hornsch.) C. Müll.,Pilotrichum chlorophyllum(Hornsch.) C. Müll.,Zijlman,N/A,N/A,Suriname,N/A,N/A,N/A,"area of Kabalebo Dam project, along the Meclerie Line NN from road km 39,5, P. 51 SWM QU, SE, Savannah forest, on rotting logs","area of Kabalebo Dam project, along the Meclerie Line north-north from road kilometer 39.5, Savanna forest on rotting logs","Savannah forest, on rotting logs",,0-50 m.,N/A,1073529,Typed,no type status
0192_C2077575F.jpg,J. Fluoricht & de Waard & R. Zeileman,J. Fluoricht,"de Waard, R. Zeileman",5098,3-10-1981,1981-10-03,N/A,Pilotrichum chlorophyllum (Bonm.) Mitt.,Pilotrichum chlorophyllum (Bonm.) Mitt.,R. Zeileman,N/A,N/A,Suriname,Nickerie,N/A,N/A,"Hab.: Aves of Kabalebo Dam Project, distr. Nickerie, Line W from road 34 km, P. 5NM cu, SP., Rainforest, on rotting logs.","Aves of Kabalebo Dam Project, Line West from road 34 kilometers","Rainforest, on rotting logs",,Alt.: 0 - 50 m.,N/A,1073528,Typed,no type status
0193_C2077576F.jpg,"J.C. Lindeman, A. A. Gortman-van Rhijn, M. Jansen-Jacobs & A. J. ter Steege ",J.C. Lindeman,"A.A. Gortman-van Rhijn, M. Jansen-Jacobs, A.J. ter Steege",243 A,3-7-X-1980,1980-10-03,1980-10-07,Philodendron chlorophyllum (Hemsl.) C. M. Hill,Philodendron chlorophyllum (Hemsl.) C. M. Hill,E.J. Kleinman,s.d.,N/A,Suriname,Nickerie,s.n.,s.n.,"Area of Kabalebo Dam Project, distr. Nickerie",Area of Kabalebo Dam Project,"Forest c km 28.7, epiphyte on tree trunk",,Alt.; 30 - 130 m.,"4° 30' N, 57° 30' 590"" W.",N/A,Typed,no type status
0194_C2077577F.jpg,J. Florschütz-de Waard and R. Zielemann,J. Florschütz-de Waard,R. Zielemann,5141,31 October 1981,1981-10-31,1981-10-31,Pilotium chilomitrophyllum (Hornsch.) C. Müll.,Pilotium chilomitrophyllum (Hornsch.) C. Müll.,R. Ziemann,N/A,Astrocaryum,Suriname,Dist. Nickerie,N/A,Kabalebo river area,"Distr. Nickerie, Kabalebo river area, 1 km W. from road km 34.","Kabalebo river area, 1 kilometer West from road kilometer 34",decaying log in marsh forest,,alt. 0-50 m,"4°5'N, 58°W",1673863,Typed,no type status
0195_C2077578F.jpg,J. and P.A. Florschütz,J. Florschütz,P.A. Florschütz,4690,18 December 1975,1975-12-18,N/A,Pilotsum chlorophyllum (Turner) C. Muell.,Pilotsum chlorophyllum (Turner) C. Muell.,R. Ziemann and J. Florschütz-de Waard,N/A,N/A,Suriname,Brokopondo,N/A,N/A,"Brownsberg, trail to Leo Val",Brownsberg trail to Leo Val,On rotting log in rainforest,,alt. ca. 500 m,N/A,N° 1065613,Typed,no type status
0196_C2077579F.jpg,H. Cornelissen & S. R. Gradstein ,H. Cornelissen ,S. R. Gradstein ,C076 ,8 March 1977 ,1977-03-08 ,N/A ,Pilotrichum chlorophyllum (Hornsch.) C. Müll. ,Pilotrichum chlorophyllum (Hornsch.) C. Müll. ,J. Florschütz-de Waard ,N/A ,N/A ,Guyana ,N/A ,N/A ,N/A ,"Mabura Hill, 180 km S of Georgetown ","Mabura Hill, 180 kilometers south of Georgetown ",On rotting tree base in mixed rain forest ,,alt. 0-50 m ,5°20'N 58°40'W ,N° 1691586,Typed ,no type status
0197_C2077580F.jpg,Marc im Thurn,M. im Thurn,N/A,321,March 1891,1891-03-00,N/A,"Stenochlaena tenuifolia, Hk.",Ptilosium chlorophyllum (Hornsch.) C. Müll. in Broth.,R.R. Ireland and W.R. Buck,1992,N/A,Panama,N/A,N/A,N/A,"prov. Panama, forest",[precise locality unknown],N/A,,N/A,N/A,N/A,Mix of Handwritten and Typed,no type status
0198_C2077581F.jpg,Richard Evans Schultes & Isidoro Cabrera,R.E. Schultes,I. Cabrera,7922,"Oct. 22, 1952",1952-10-22,N/A,Pilotrichum chlorophyllum (Hornsch.) Jaeg.,Pilotrichum chlorophyllum (Hornsch.) Jaeg.,H. A. Crum,1956,N/A,Colombia,Vaupes,N/A,N/A,"Rio Vaupes: Mitú and vicinity, Cerro Mitú",Cerro Mitú,N/A,,N/A,"Lat. 1° 10' N, Long. 70° 15' W",1055492,Typed,no type status
0199_C2077582F.jpg,Richard Evans Schultes et Isidoro Cabrera,R.E. Schultes,I. Cabrera,14294,"October 4-6, 1951",1951-10-04,1951-10-06,Pilosium chlorophyllum (Hornsch.) C. Muell,Pilosium chlorophyllum (Hornsch.) C. Muell,E. H. A. Cruz,1956,N/A,Colombia,Vaupés,N/A,Yapobodá,"Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá, quartzite savannah.","Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá",quartzite savannah,,N/A,N/A,N/A,Typed,no type status
0200_C2077583F.jpg,Richard Evans Schultes,R.E. Schultes,N/A,12309,s.d.,s.d.,s.d.,Pilosium chlorophyllum (Hornsch.) C. Muell. in Broth. ,Pilosium chlorophyllum (Hornsch.) C. Muell. in Broth.,D.G. Griffin III,June 1951,N/A,Colombia,Vaupés,N/A,N/A,"Cerro Isibukuri, Rio Apaporis, Serrania ","Cerro Isibukuri, Rio Apaporis, Serrania",On trunks,,N/A,N/A,1055490,Typed,no type status
0201_C2077584F.jpg,Richard Evans Schultes ,R.E. Schultes,N/A,11128,Dec. 1950,1950-12-00,1950-12-00,Pilotrichum chlorophyllum (Besch.) C. Müll. in Broth.,Pilotrichum chlorophyllum (Besch.) C. Müll. in Broth.,D.A. Griffin III,N/A,N/A,Colombia,N/A,N/A,San José del Guaviare,San José del Guaviare,[precise locality unknown],N/A,,N/A,N/A,1055489,Typed,no type status
0202_C2077585F.jpg,Ynes Mexia,Y. Mexia,N/A,6014,"Aug. 31, 1931",1931-08-31,N/A,Pilotrichum chlorophyllum (Hitch.) A. Jarm. var. brasiliense (Glaz.) W. R. Buck,Pilotrichum chlorophyllum var. brasiliense,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,"Districto Acre', [Thomé Assú; down Rio Acre 3 km.","Districto Acre', [precise locality unknown]",On fallen log,,35 m.,N/A,N/A,Handwritten,no type status
0203_C2077586F.jpg,Ynes Mexia,Y. Mexia,N/A,5914,"July 16, 1931",1931-07-16,N/A,Pilotrichum Chlorophyllum (Bisch.) C. Mull.,Pilotrichum Chlorophyllum (Bisch.) C. Mull.,N/A,N/A,N/A,Brazil,Pará,N/A,Thomé Assú,Distrito Acará; Thomé Assú; Japanese Colony. On rotting log in woods. Abundant.,Japanese Colony,On rotting log in woods. Abundant.,,about 30 m,N/A,870829,Typed,no type status
0204_C2078862F.jpg,"D. Griffin III, Manul Lopez",D. Griffin III,M. Lopez,PV-1525,s.n.,s.d.,s.d.,Brachythecium plumosum (Hedw.) BSG,Brachythecium plumosum (Hedw.) BSG,N/A,N/A,N/A,Venezuela,Trujillo,N/A,N/A,"Paramo de Guirigay, arista del páramo de Las Piedras. Entre El Aguila y El Hato, en superficie silicosa,","Paramo de Guirigay, arista del paramo de Las Piedras, Entre El Aguila y El Hato, en superficie silicosa","Sobre roca húmeda, lecho de riachuelo, a sol.",,"3,100 m.s.n.m.",N/A,1064449,Typed,no type status
0205_C2078913F.jpg,P. Dusén,P. Dusén,N/A,5872,22 February 1897,1897-02-22,N/A,Brachythecium albicans (Hedw.) Schimp.,Brachythecium albicans (Hedw.) Schimp.,W. R. Buck,N/A,N/A,Chile,Patagonia,N/A,N/A,cerca Cerro Colorado,near Cerro Colorado,N/A,,N/A,N/A,B11749,Typed,no type status
0206_C2078924F.jpg,Ynes Mexia,Y. Mexia,N/A,8001,"April 10,1936",1936-04-10,1936-04-10,Brachythecium austro-glareosum (C. Muell.) Kindb.,Brachythecium austro-glareosum (C. Muell.) Kindb.,K. D. McFarland,Sept 1982,N/A,Chile,Territorio Magallanes,N/A,N/A,"Territorio Magallanes: Est. Antonio Varas; Península Antonio Varas, opposite Isla Riesco","Estacion Antonio Varas; Peninsula Antonio Varas, opposite Isla Riesco",Damp inlet; Nothofagus wood in moist earth,,Alt. 25 m.,N/A,N/A,Typed,no type status
0207_C2078925F.jpg,Marko Lewis,M. Lewis,N/A,79-2108,25 May 1979,1979-05-25,N/A,Brachythecium cf. colligonoides Broth. in Herz.,Brachythecium cf. colligonoides Broth. in Herz.,R. Ochyra,February 1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down from Aguas termales de Rio Juntuma Khuchu.","Rio Juntuma Khuchu, 2 miles down from Aguas termales de Rio Juntuma Khuchu",N/A,,4350 m.,"18° 07' S, 69° 00' W",1049405,Typed,no type status
0208_C2078926F.jpg,Marko Lewis,M. Lewis,N/A,79-2109,25 May 1979,1979-05-25,1979-05-25,Brachythecium callirgonoides Broth. in Herz.,Brachythecium callirgonoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mii. down river from Aguas termales de Rio Juntuma Khuchu, 18°07' S, 69°00' W. In warmish creek.","Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",In warmish creek,,4350 m,"18°07' S, 69°00' W",1049406,Typed,no type status
0209_C2078927F.jpg,Marko Lewis,M. Lewis,N/A,79-2112,25 May 1979,1979-05-25,1979-05-25,Brachythecium camillae-gonzales Broth. in Herz.,Brachythecium camillae-gonzales Broth. in Herz.,E. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhuntuama Khuchu, 2 mi. down river from Aguas termales de Rio Jhuncuma, 4350, 18º 07' S, 69º 00' W. In warmish creek.","Rio Jhuntuama Khuchu, 2 miles down river from Aguas termales de Rio Jhuncuma",In warmish creek,,4350,"18º 07' S, 69º 00' W",1049407,Typed,no type status
0210_C2078928F.jpg,Marko Lewis,M. Lewis,N/A,no. 79-2115,25 May 1979,1979-05-25,1979-05-25,Brachythecium colligeronoides Broth. in Herz.,Brachythecium colligeronoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Jhntuma Khuchu, 2 mi. down river from Aguas termales de Rio Jhntuma Khuchu","Río Jhntuma Khuchu, 2 miles down river from Aguas termales de Rio Jhntuma Khuchu",In warmish creek,,4380 m.,"18° 07' S, 69° 00' W",1049409,Typed,no type status
0211_C2078929F.jpg,Marko Lewis,M. Lewis,N/A,79-2117,25 May 1979,1979-05-25,N/A,Brachythecium callirgenoides Broth. in Herz.,Brachythecium callirgenoides Broth.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"Prov. SAJAMA: Rio Jhutuma Khuchu, 2 mi. down river from Aguas termales de Rio Jhuma Khuchu","Prov. SAJAMA: Rio Jhutuma Khuchu, 2 miles down river from Aguas termales de Rio Jhuma Khuchu",In warmish creek,,N/A,S. 18°07'; W. 69°00',1049410,Typed,no type status
0212_C2078930F.jpg,"Marko Lewis, no.79-2118",M. Lewis,N/A,79-2118,25 May 1979,1979-05-25,1979-05-25,"Brachythecium sellowianum sinnemis à Brachythecium albicans [Note: Text not fully clear; ""sinnemis"" and ""à"" are not standard terms in this context]",Brachythecium calliergonoides,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma thuma 2 km. down river from Aguas termales de Rio Juntuma Khuchi, 4350 m, 18° 07' S, 69° 00' W. In warnish creek.","DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma thuma 2 kilometers downriver from Aguas termales de Rio Juntuma Khuchi [precise locality unknown]",Warnish creek,,4350 m,"18° 07' S, 69° 00' W",1049411,Typed,no type status
0213_C2078931F.jpg,Marko Lewis,M. Lewis,N/A,79-2107,25 May 1979,1979-05-25,N/A,Brachythecium callirggonoides Broth. in Herz.,Brachythecium callirggonoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Jhurthuma Khuchu, 2 mi. down river from Aguas termales de Río Jhurthuma Khuchu","Río Jhurthuma Khuchu, 2 miles down river from Aguas termales de Río Jhurthuma Khuchu",In warmish creek,,4350 m.,"18° 07' S, 69° 00' W",1049404,Typed,no type status
0214_C2078932F.jpg,Marko Lewis,M. Lewis,N/A,79-2919,25 May 1979,1979-05-25,N/A,Brachythecium callitrichoides Broth. in Herz.,Brachythecium callitrichoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhuthuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu","Rio Jhuthuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",In warmish creek,,4350 m.,"17° 08' S, 69° 00' W",1049412,Typed,no type status
0215_C2079350F.jpg,Ynes Mexia,Y. Mexia,N/A,6149,"Nov. 23, 1931",1931-11-23,N/A,Vesicularia amphibola (Spr.) Broth.,Vesicularia amphibola (Spr.) Broth.,N/A,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,Above Pongo de Manseriche. Left bank of Rio Santiago.,Above Pongo de Manseriche on the left bank of Rio Santiago,On stone in overflow forest,,Alt. 200 m.,N/A,873368,Typed,no type status
0216_C2079351F.jpg,N/A,N/A,N/A,s.n.,"May 25, 1931",1931-05-25,1931-05-25,Vesicularia umbiliphora (Spr.) Broth.,Vesicularia umbiliphora (Spr.) Broth.,E. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Right bank of Rio Santiago.,"Above Pongo de Manseriche, right bank of Rio Santiago",Dense forest on log,,Alt. 200 m.,N/A,873367,Typed,no type status
0217_C2079352F.jpg,Ynes Mexia,Y. Mexia,N/A,6217-a,"Dec. 4, 1931.",1931-12-04,N/A,Vesicularia amphipoda (Spr.) Broth.,Vesicularia amphipoda (Spr.) Broth.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo Manseriche, Streamlet on right bank of Rio Santiago.","Above Pongo Manseriche, streamlet on right bank of Rio Santiago",On rocks wet by spray.,,Alt. 250 m.,N/A,N/A,Typed,no type status
0218_C2079353F.jpg,Ynes Mexia,Y. Mexia,N/A,6259,"Dec. 12, 1931",1931-12-12,1931-12-12,Vestibularia amphipholia (Spruce) Broth.,Vestibularia amphipholia (Spruce) Broth.,E. Bartram,N/A,N/A,Peru,Loreto,N/A,Above Pongo de Manseriche,"Above Pongo de Manseriche, Crocker Carapish.","Above Pongo de Manseriche, Crocker Carapas",In forests.,,Alt. 215 m.,N/A,870867,Typed,no type status
0219_C2079354F.jpg,Ynes Mexia,Y. Mexia,N/A,6354,"Jan. 3, 1932",1932-01-03,N/A,Vesicularia subpilbosa (Spr.) Broth. det. by Bartram,Vesicularia subpilbosa (Spr.) Broth.,E. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. ,Above Pongo de Manseriche,On earth collected on inclined tree trunk.,,Alt. 215 m.,N/A,823869,Typed,no type status
0220_C2079355F.jpg,Ynes Mexia,Y. Mexia,N/A,6375,"Jan. 3, 1932",1932-01-03,1932-01-03,Vesicularia amphibola (Spr.) Broth. + Taxithelium planum (Brid.) Mitt.,Vesicularia amphibola (Spr.) Broth.,N/A,N/A,Taxithelium planum (Brid.) Mitt.,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Creek Tinche.","Above Pongo de Manseriche, Creek Tinche","On rotten log, Senticole",,Alt. 215 m,N/A,1039121,Typed,no type status
0221_C2079356F.jpg,Ynes Mexia,Y. Mexia,N/A,6379,"Jan. 3, 1938.",1938-01-03,1938-01-03,Vestibulina negrensis (Spruce) Brotherus in Besch.,Ynes Mexia No. 6379 *Vestibulina negrensis (Spruce) Brotherus in Besch.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,On rotten log,,Alt. 215 m.,N/A,570880,Mix of Handwritten and Typed,no type status
0222_C2079357F.jpg,Ynes Mexia,Y. Mexia,N/A,6377,"Jan. 3, 1932",1932-01-03,1932-01-03,Vesicularia amphibia (Spr) Broth.,Vesicularia amphibia (Spr) Broth.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Crook Inche.,"Above Pongo de Manseriche, Crook Inche",On rotten log,,Alt. 215 m.,N/A,S70873,Typed,no type status
0223_C2079358F.jpg,Ynes Mexia,Y. Mexia,N/A,8070,"May 14,1936",1936-05-14,1936-05-14,Vesselowskya amphipetala (Spr.) Froth. determinavit Bartram,Vesselowskya amphipetala (Spr.) Froth.,N/A,N/A,N/A,Peru,Cuzco,N/A,N/A,Provincia La Convencion; upper valley of the Sambay; affluent of the Vilcanota; on rotten logs in virgin forest.,Provincia La Convencion; upper valley of the Sambay; affluent of the Vilcanota; on rotten logs ,In virgin forest,,Alt. 1800 Mts.,N/A,1031895,Typed,no type status
0224_C2079359F.jpg,Ynes Mexia No. 8070,Y. Mexia,N/A,8070,"May 14,1936",1936-05-14,1936-05-14,Vestia lycioides (Spr.) Schoth. ex Bartram,Vestia lycioides (Spr.) Schoth. ex Bartram,N/A,N/A,N/A,Peru,Cuzco,La Convencion,N/A,upper valley of the Sambayá; affluent of the Vilcanota,un upper valley of the Sambayá; affluent of the Vilcanota,on rotten logs in virgin forest,,Alt. 1600 m.,N/A,1039122,Typed,no type status
0225_C2079360F.jpg,R. Reitz,R. Reitz,N/A,s.n.,Data: 9.I.49,1949-01-09,1949-01-09,Hypnum vaucheriaceum var. schimperi (Schwagr.) Broth.,Hypnum vaucheriaceum var. schimperi (Schwagr.) Broth.,N/A,1949,N/A,Brasil,Santa Catarina,N/A,N/A,"R. Bom Jesus, Braço","R. Bom Jesus, Braço",Densidade da mata virgem,,Alt. 550 m,N/A,N. 2222,Typed,no type status
