record_ref,fieldname,observed_val,true_val,is this field,,,,
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,verbatimCoordinates,"15° 11' S., 69° 04' W.","15° 11' S., 69° 04' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,verbatimCollectors,"Det. Efrain De Luna, 1992",Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,collectedBy,E. De Luna,M. Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,secondPoliticalUnit,N/A,Saavedra,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,verbatimLocality,"Trail between Charazani and Nino Karine, NNW of Chuma, 15° 11' S., 69° 04' W.","Depto. La Paz, Prov. Saavedra: Trail between Charasani and Niño Karine, NNW of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,locality,"Trail between Charazani and Nino Karine, NNW of Chuma","Trail between Charasani and Niño Karine, north northwest of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,habitat,"Banks of trail, 3200 m.",Banks of trail,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,verbatimElevation,3200 m.,3200 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,verbatimCoordinates,"15° 11' S., 69° 04' W.","15° 11' S., 69° 04' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimCollectors,"Efrain De Luna, Nov. 1979",Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,collectedBy,E. De Luna,M. Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,recordNumber,s.n.,79-935,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimEventDate,Nov. 1979,5-Mar-79,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,minimumEventDate,1979-11-00,3/5/1979,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimIdentification,Renania rupestris (Mitt.) Jaeg.,Hedwigidium integrifolium (P. Beauv.) Dix.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,latestScientificName,Renania rupestris,Braunia rupestris,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,identifiedBy,P. Beauv.,E. De Luna,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimDateIdentified,N/A,1991,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimLocality,"Trail between Charazani and Nino Karine, NSW of Chuma, 15° 11' S, 69° 04' W","Depto. La Paz, Prov. Saavedra: Trail between Charasani and Niño Karine, NNW of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,locality,"Along bank of trail, 3200 m. [precise locality unknown]","Trail between Charasani and Niño Karine, north northwest of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,habitat,Hedwigidium integrifolium (P. Beauv.) Div.,Banks of trail,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimElevation,3200 m.,3200 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimCoordinates,"15° 11' S, 69° 04' W","15° 11' S., 69° 04' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimCollectors,Marko Lewis no. 79-615,Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimIdentification,Bryophyta of Bolivia Hedwigidium integrifolium (P. Beauv.) Dix.,Hedwigidium integrifolium (P. Beauv.) Dix.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,latestScientificName,Hedwigidium integrifolium,Braunia rupestris,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimDateIdentified,N/A,1991,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,country,Mexico,Bolivia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,firstPoliticalUnit,Puebla,Tarija,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,secondPoliticalUnit,N/A,Méndez,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimLocality,"Dirt bank in Khemna forest, 3350 m.","Depto. Tarija, Prov. Méndez: 5 mi. NE of Iscayachi, E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.)",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,locality,"Dirt bank in Khemna forest, 3350 meters","5 miles northeast of Iscayachi, hike from summit of road into canyon north of Tarija-Iscayachi Highway",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,habitat,N/A,Dirt ban in Kheñwa forest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimElevation,3350 m.,3350 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimCoordinates,N/A,"21° 27' S., 49° 54' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,verbatimCollectors,"W. Dillon, U. Molau, & P. Matekaitis 31280","M. Dillon, U. Molau & P. Matekaitis",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,collectedBy,W. Dillon,M Dillon,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,recordNumber,31280,3128D,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,identifiedBy,N/A,D. Griffin III,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,secondPoliticalUnit,Prov. Yungay,Yungay,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,municipality,Yungay,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,verbatimLocality,"Ca. 25 km NE of Yungay, slopes below Laguna de Llanganuco, + 3380 m. Growing on branches.","Ca. 25 km NE of Yungay, below Laguna de Llanganuco",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,locality,"Ca. 25 kilometers northeast of Yungay, slopes below Laguna de Llanganuco","Circa 25 kilometers northeast of Yungay, below Laguna de Llanganuco",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,habitat,Growing on branches,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,verbatimElevation,+ 3380 m,±3380 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,otherCatalogNumbers,1111862,1111863,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,verbatimCollectors,"Det. Efraín De Luna, 1992 Duke University Herbarium","Dana Griffin, III y Jesús Dugarte",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,collectedBy,E. De Luna,D. Griffin III,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,secondaryCollectors,N/A,J. Dugarte,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,recordNumber,1064157,PV-1143,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,verbatimEventDate,s.d.,1 marzo 1985,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,minimumEventDate,N/A,3/1/1985,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,identifiedBy,Dora Griffin III,D. Griffin III,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,secondPoliticalUnit,Libertador,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,verbatimLocality,"Sobre roca + seca, a baja luz.","Estado Merida: Quebrada Gavidia, al sur de Mucuchíes, entre la peña La Virgen y el puente de El Potrerito, cerca del pueblo de Gavidia",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,locality,[precise locality unknown],"Quebrada Gavidia, al sur de Mucuchíes, entre La Peña La Virgen y el puente de El Potrerito, cerca del pueblo de Gavidia",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,habitat,N/A,Páramo con Espeletia schultzii,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,verbatimElevation,N/A,3.100-3.200 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,otherCatalogNumbers,1064157,1064457,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,verbatimCollectors,"Det. Efrain De Luna, 1992 Duke University Herbarium",Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,collectedBy,E. De Luna,M. Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,verbatimIdentification,Braunia subincana Broth.,Braunia laxifolia Herz.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,latestScientificName,Braunia laxifolia,Braunia subincana,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,municipality,Castaon,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,verbatimLocality,"at summit of mountain above and W. of Entre Rios, along road to Tarija, 21° 28' S, 64° 12' W","Depto. Tarija, Prov. O'Connor: Casteon, at summit of mountain above and W. of Entre Ríos, along road to Tarija",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,locality,[precise locality unknown],"Casteon, at summit of mountain above and west of Entre Ríos, along road to Tarija",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,habitat,"On rocks in dry deciduous forest, 1750 m.",Dry deciduous forest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,verbatimElevation,1750 m.,1750 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,verbatimCoordinates,"21° 28' S, 64° 12' W","21° 28' S., 64° 12' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,verbatimCollectors,"Det Efrain De Luna, 1992 Duke University Herbarium",F. J. Hermann,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,collectedBy,E. De Luna,F. J. Hermann,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,recordNumber,1979,25278,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,verbatimEventDate,28-Dec-72,24-Dec-72,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,minimumEventDate,12/28/1972,12/24/1972,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,latestScientificName,Braunia subplicata,Braunia subincana,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,secondPoliticalUnit,Chapare,Chaparé,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,municipality,N/A,Cochabamba,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,verbatimLocality,"From the Province of Chapare, alt. ca. 3500 ft.","Province of Chaparé, in market at Cochabamba",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,locality,From the Province of Chapare [precise locality unknown],In market,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,verbatimElevation,alt. ca. 3500 ft.,ca. 9500 ft,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,verbatimCollectors,R.M.Gradstein & M.Lewis 7560,S.R.Gradstein & M.Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,collectedBy,R. M. Gradstein,S. R. Gradstein,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,verbatimIdentification,"Bryophyta neotropica exsiccata Fascicle V (1990), edited by S. R. Gradstein distributed by the Institute of Systematic Botany, Utrecht 220. Racopilum intermedium Hampe det. R.O. van Zanten",Racopilum intermedium Hampe,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,identifiedBy,R. O. van Zanten,B. O. van Zanten,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,firstPoliticalUnit,Dept. Cochabamba,Cochabamba,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,secondPoliticalUnit,Prov. Chapare,Chapare,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,municipality,Incachaca,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,verbatimLocality,"5 km S of road Cochabamba - Villa Tunari km 95, alt. 2300 m","Bolivia. Dept. Cochabamba, Prov. Chapare, Incacorral, 5 km S of road Cochabamba - Villa Tunari km 95",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,locality,"5 kilometers south of road Cochabamba - Villa Tunari kilometer 95, altitude 2300 meters","Incacorral, 5 kilometers south of Cochabamba-Villa Tunari road, Km 95",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,habitat,On cliff under brush in area of wet meadows and secondary woodlands,Wet meadows and secondary woodlands,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,verbatimElevation,N/A,2300 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,verbatimCollectors,Marko Lewis 83-503,Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,verbatimIdentification,Racoplium tomentosum (Hedw.) Brid.,Racopilum tomentosum (Hedw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,latestScientificName,Racoplium tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,municipality,Coroico,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,verbatimLocality,'Coroico' Yungas: On Coroico along road between Coroico and Yolosa,Depto. La Paz Prov. Nor Yungas: 'Corocio' 1 km S of Coroico along road between Coroico and Yolosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,locality,On rocks in shady fruit and coffee plantations along road between Coroico and Yolosa [precise locality unknown],1 kilometer south of Coroico along road between Coroico and Yolosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,habitat,On rocks in shady fruit and coffee plantations,"Fruit and coffee plantations, shady fruit orchard",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,verbatimElevation,ca. 1650 m.,ca. 1650 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,verbatimCoordinates,N/A,16°11'S 67°43'E,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,recordNumber,6281-a,5281-a,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,verbatimIdentification,Rhyncostelum tomentosum (Hook.) Brid.,Racopilum tomentosum (Hedw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,latestScientificName,Rhyncostelum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,firstPoliticalUnit,N/A,Minas Gerais,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,municipality,N/A,Viçosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,verbatimLocality,Fazenda da F. Lopes. On rotting log.,Viçosa. Fazenda de F. Lopez,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,locality,Fazenda da F. Lopes [precise locality unknown],Fazenda de F. Lpoez,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,habitat,On rotting log,Cut over woods,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,verbatimElevation,Alt. 780 m.,720 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,otherCatalogNumbers,0281-a,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimCollectors,"Leg. S. R. Gradstein, W. A. Weber et al. 21.IV.1976",S. R. Gradstein & W. A. Weber,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimEventDate,21.IV.1976,24.IV.1976,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,minimumEventDate,4/21/1976,4/24/1976,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimIdentification,Rhacopilus tomentosus (Hedw.)Brid.,Rhacopilum tomentosum (Hedw.)Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,latestScientificName,Rhacopilum tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimDateIdentified,M-58,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,firstPoliticalUnit,Galapagos Islands,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,secondPoliticalUnit,Isla Floreana,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimLocality,"Isla Floreana. Frutices guajave woodlands and pampas east of Oras Farm, on rather dry shaded rocks.",Galapagos Islands. Isla Floreana. east of Cruz Farm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,locality,[precise locality unknown],"Galapagos Islands | Isla Floreana, east of Cruz Farm",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,habitat,"Frutices guajave woodlands and pampas east of Oras Farm, on rather dry shaded rocks",Woodlands and pampas,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,verbatimElevation,ca. 250-350 m,250-350 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimCollectors,Leg. P. E. Hegewald,P+E. Hegewald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,collectedBy,P. E. Hegewald,P. Hegewald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,secondaryCollectors,N/A,E. Hegewald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,recordNumber,s.n.,6726,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimEventDate,Datum 21.4. 1973,31.8.1973,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,minimumEventDate,4/21/1973,8/31/1973,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimIdentification,Nr. 6726. Racomitrium tomentosus(Hedw.)Brid.,Rhacopilum tomentosum(Hedw.)Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,latestScientificName,Racomitrium tomentosus,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,municipality,Leimebamba,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimLocality,Gut Cuellamar sw. Balsas a. Leimebamba.,Saullamur zw. Balsas u. Leimebamba,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,locality,[precise locality unknown],"Saullamur, zwischen Balsas und Leimebamba",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,habitat,"Moos auf Baum, Nebelwald, Reg. Suni, Hohe m.",N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,verbatimElevation,Hohe m.,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,originalMethod,Handwritten,Typed,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimCollectors,leg. J. & P. A. Florschütz,J. & P. A. Florschütz,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,collectedBy,J. Florschütz,J. Florschütz-de Ward,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimEventDate,d. d. 18.XII.1975,18.XII.1975,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,minimumEventDate,12/18/1975,1975.12.18,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimIdentification,Racoplium tomentosum (Hedw.) Brid.,Racopilum tomentosum (Hedw.)Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,latestScientificName,Racoplium tomentosum,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,identifiedBy,P. A. Florschütz & J. Florschütz-de Waard,P. A. Florschütz and J. Florschütz-de Ward,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimDateIdentified,Det. P. A. Florschütz & J. Florschütz-de Waard,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,verbatimLocality,"Brownsberg, trail to Leo fall. On decaying log.","Brownsberg, trail to Leo Val",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,locality,"Brownsberg, trail to Leo fall [precise locality unknown]","Brownsberg, trail to Leo Val",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,habitat,On decaying log,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimCollectors,"E. Linares, S.R. Gradstein and R.O. van Zanten","E. Linares, S.R. Gradstein and B.O. van Zanten",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,secondaryCollectors,S. R. Gradstein | R. O. van Zanten,S. R. Gradstein | B. O. van Zanten,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,recordNumber,1065538,1543,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,minimumEventDate,9/26/1984,1984.09.26,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimIdentification,"BRYOPHYTA NEOTROPICA EXSICCATA Fasciola II (1986), edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht 69. BAZZANIA TONDUZANA (Steph.) Fulf.",Racopilum tomentosum (Hedw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,latestScientificName,Bazzania tonduzana,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,identifiedBy,S. R. Gradstein,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimDateIdentified,1986,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,firstPoliticalUnit,Dept. Meta,Mata,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,secondPoliticalUnit,Villavicencio,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,municipality,N/A,Villavicencio,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimLocality,"Forest of the Bavaria brewery near río Guatiquía, alt. 600 m. On log in forest.","Colombia. Dept. Mata, Villavicencio, Bavaria brewery near rio Gauitiquia ",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,locality,Forest of the Bavaria brewery near río Guatiquía,Bavaria brewery near Rio Gauitiquia,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,habitat,On log in forest,forest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,verbatimElevation,alt. 600 m.,600 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,otherCatalogNumbers,1065538,1065598,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimCollectors,Racoplum tomentosun (Hedw.) Brid.,Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,collectedBy,N/A,M. Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,recordNumber,1100344,83-511,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimEventDate,s.d.,7-Feb-83,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,minimumEventDate,N/A,2/7/1983,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimIdentification,Racoplum tomentosun (Hedw.) Brid.,Racopilum tomentosum (Hedw.) Brid.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,latestScientificName,Racoplum tomentosun,Racopilum tomentosum,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,identifiedBy,Marko Lewis 83-511,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimDateIdentified,7-Feb-83,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,municipality,Coroico,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimLocality,"'Coroico' 1 km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W ca. 1650 m.",Depto. La Paz Prov. Nor Yungas: 'Corocio' 1 km S of Coroico along road between Coroico and Yolosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,locality,1 km S of Coroico along road between Coroico and Yolosa. [precise locality unknown],1 kilometer south of Coroico along road between Coroico and Yolosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,habitat,Fruit and coffee plantations. Bark of fruit trees in orchard.,"Fruit and coffee plantations, orchard",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,verbatimElevation,ca. 1650 m.,ca. 1650 m,     ,,,,
