associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,M. Lewis,Bolivia,Depto. La Paz,Humid cliffs and steep slopes,E. De Luna,Hedwigia ciliata (Hedw.) P. Beauv.,"On mountain side directly north of river, beneath Niño Kariña, northwest of Chuma",1979-03-06,1979-03-06,N/A,Typed,1032220,79-1114,Prov. Saavedra,N/A,No type status,Marko Lewis,"15° 08’ S., 69° 03’ W.",1982,3320 m.,6 March 1979,Hedwigia ciliata (Hedw.) P. Beauv.,"On mountain side directly N. of river, beneath Niño Kariña, NW of Chuma, 15° 08’ S., 69° 03’ W."
N/A,F. J. Hermann,Bolivia,Cochabamba,On conglomerate boulder or shrubby northwest slope,Elinor Lehto,Hedwigia ciliata (Hedw.) P. Beauv.,"On conglomerate boulder or shrubby northwest slope of Mount Tunari, near Liriuni Aguas Termales Hotel",N/A,1972-12-27,N/A,Typed,1040675,25152,N/A,N/A,no type status,F. J. Hermann,N/A,N/A,ca. 2700 m.,"December 27, 1972",Hedwigia ciliata (Hedw.) P. Beauv.,"On conglomerate boulder or shrubby NW slope of Mt. Tunari, near Liriuni Aguas Termales Hotel, alt. ca. 2700 m., 28 km. NW of Cochabamba"
N/A,Y. Mexia,Peru,Loreto,Streamlet,N/A,Philonotis subbrachiphylla Broth.,"Above Pongo de Manseriche, near mouth of Rio Santiago, on fallen log",1931-12-02,1931-12-02,[precise locality unknown],Typed,1057692,6804,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,400 m,"Dec. 2, 1931",Philonotis subbrachiphylla Broth.,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago. On fallen log.
N/A,Y. Mexia,Peru,Loreto,Streamlet near mouth of Rio Santiago. On fallen logs.,Bartram,Philonotis subadunciphyllum Herzog,Above Pongo de Manseriche,1931-12-02,1931-12-02,N/A,Typed,N/A,6040,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,400 m.,"Dec. 2, 1931",Philonotis subadunciphyllum Herzog det. Bartram,Above Pongo de Manseriche
N/A,A. C. Smith,Guyana,N/A,"On decayed wood, in swamp, dense forest",E.B. Bartram,Pilotrichum clavatum (Sw.),"Basin of Essequibo River, near mouth of Oronoque Creek",1937-12-04,1937-12-01,N/A,Typed,1027351,2746,N/A,N/A,no type status,A.C. Smith,lat. about 1°43' N,s.d.,N/A,"Dec. 1-4, 1937",Pilotrichum clavatum (Sw.),"Basin of Essequibo River, near mouth of Oronoque Creek, lat. about 1°43' N"
Cecropia (boompapaja),J. F. de Waard,Suriname,Nickerie,on rotting log,Rudziński,Pilotrichum ochrophyllum (Hornsch.) C. Müll.,"area of Kabalebo Dam project, line northwest from road kilometer 39.5, place Second saw wood",N/A,1981-11-05,N/A,Handwritten,1073523,5315,N/A,R. Zelman,no type status,J. F[loris]chütz-de Waard & R[ie]zelman,N/A,s.d.,ALT. 0-50 m,5-11-1981,Pilotrichum ochrophyllum (Hornsch.) C. Müll.,"area of Kabalebo Dam project, distr. Nickerie, line NW from road km 39,5, p. Second saw wood"
N/A,J. Florczak,Suriname,N/A,"Savanna forest, on rotting logs",R. Zieltjens,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,"area of Kabalebo Dam project, airstrip Mckenzie, line NW from road km 39, Savanna forest, on rotting logs",N/A,1981-11-03,N/A,Typed,1073529,5254,N/A,L. de Waard & R. Zieltjens,no type status,"J. Florczak, L. de Waard & R. Zieltjens","5° 51' 50"" N, 55° 58' 40"" W",N/A,0 - 50 m.,3-11-1981,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,"area of Kabalebo Dam project, airstrip Mckenzie, line NW from road km 39, 5° 51' 50'' N, 55° 58' 40'' W, Savanna forest, on rotting logs"
N/A,J. F. & M. J. Ploeg-Florczak,Suriname,Nickerie,"Rainforest, on rotting logs",R. Zeilemaker,Pilotrichum chlorophyllum (Hornsch.) W.J. Hook.,"Aves of Kabalebo Dam Project, line west from road 34 kilometers",N/A,1981-10-03,N/A,Typed,1073528,s.n.,N/A,"de Waard, R. Zeilemaker",no type status,"J. F. & M. J. Ploeg-Florczak, de Waard & R. Zeilemaker",N/A,3-10-1981,"0 - 50 m,",3-10-1981,Pilotrichum chlorophyllum (Hornsch.) W.J. Hook.,"Aves of Kabalebo Dam Project, distr. Nickerie, line W from road 34 km, P. 58N qn., SE, Rainforest, on rotting logs"
N/A,J. C. Lindeman,Suriname,Nickerie,"Forest of km 28.7, epiphyte on tree trunk",E.F. de Zwaan,Philonotis chlorophylla (Hornsch.) C. Müll.,Area of Kabalebo Dam Project,1980-07-03,1980-07-03,N/A,Typed,Nº 1073527,s.n.,N/A,"H. A. G. Bontkes van Rhijn, J. W. Jansen-Jacobs, A. C. de Roon",no type status,"J.C. Lindeman, H.A.G. Bontkes van Rhijn, J.W. Jansen-Jacobs & A.C. de Roon","4° 50' N, 57° 30' W",N/A,Alt.; 30 - 130 m.,3-7-1980,Philonotis chlorophylla (Hornsch.) C. Müll.,"Area of Kabalebo Dam Project, distr. Nickerie"
N/A,J. Florschütz-de Waard,Suriname,Distrikt Nickerie,Decaying log in marsh forest with Astrocaryum,R. Zielemann,Plagiochila sp.,"Kabalebo river area, 1 line west from road kilometer 34",1981-10-31,1981-10-31,N/A,Typed,1678963,s.n.,N/A,R. Zielemann,no type status,J. Florschütz-de Waard and R. Zielemann,N/A,N/A,0-50 m.,31 October 1981,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,"Distr. Nickerie, Kabalebo river area, 1 line W. from road km 34"
N/A,J. Florschütz,Suriname,N/A,rainforest,R. Ziemann and J. Florschütz-de Waard,Pilotum chlorophyllum (Schw.) C. Muell.,On rotting log in rainforest,1975-12-18,1975-12-18,Brownsberg,Typed,1065613,4690,N/A,P. A. Florschütz,no type status,J. and P.A. Florschütz,N/A,N/A,ca. 500 m.,18 December 1975,Pilotum chlorophyllum (Schw.) C. Muell.,on rotting log in rainforest.
N/A,H. Cornelissen,Guyana,N/A,On rotting tree base in mixed rain forest,J. Florschütz-de Waard,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,"Mahdia Hill, 180 kilometers south of Georgetown",N/A,1977-03-08,N/A,Typed,1691586,C076,N/A,S. R. Gradstein,no type status,H. Cornelissen & S. R. Gradstein,5°20'N 58°40'W,N/A,0-50 m.,8 March 1977,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,"Mahdia Hill, 180 km S of Georgetown"
N/A,N/A,Peru,N/A,N/A,N/A,Pilosium chlorophyllum (Hornsch.) C. Müll. in Broth.,[precise locality unknown],00-00-00,00-00-00,N/A,Mix of Handwritten and Typed,1078188,s.n.,N/A,N/A,no type status,Herb. Sullivant,N/A,N/A,N/A,s.d.,Stenochlaena tetraptera (Hornsch.),N/A
N/A,R. E. Schultes,Colombia,Vaupes,N/A,H.A. Crum,Pilosium chlorophyllum (Hornsch.) Jaeg.,Cerro Mitú,1952-10-22,1952-10-22,N/A,Typed,1055492,17922,N/A,I. Cabrera,no type status,Richard Evans Schultes / Isidoro Cabrera,"Lat. 1°0'N., Long. 70°5'W",1956,N/A,"Oct. 22, 1952",Pilosium chlorophyllum (Hornsch.) Jaeg.,"Rio Vaupes: Mitú and vicinity, Cerro Mitú"
N/A,R. E. Schultes,Colombia,Vaupés,On rotten logs ,H. A. Crum,Pilosium chlorophyllum (Hornsch.) C. Muell.,"Río Kuduyarí (affluent of Río Vaupés), Yapobodá",1951-10-06,1951-10-04,Yapobodá,Typed,1055491,14294,N/A,I. Cabrera,no type status,Richard Evans Schultes et Isídoro Cabrera,N/A,1956,N/A,"October 4-6, 1951",Pilosium chlorophyllum (Hornsch.) C. Muell.,"Río Kuduyarí (affluent of Río Vaupés), Yapobodá, quartzite savannah."
N/A,R. E. Schultes,Colombia,Amazonas,On trunks,D.E. Griffin III,Pilosium chlorophyllum (Hornsch.) C. Müll. in Br.,"Vicinity of Tarapacá, Apaporis River, Southwich",1951-06-00,1951-06-00,N/A,Mix of Handwritten and Typed,1055490,12309,N/A,N/A,no type status,Legit RICHARD EVANS SCHULTES,N/A,June 1951,N/A,June 1951,PILOSIUM CHLOROPHYLLUM (HORNSCH.) C. MÜLL. IN BROT.,"Cercanias de Tarapacá, Rio Apaporis, Sotuhwich"
N/A,R. E. Schultes,Colombia,N/A,N/A,D.E. Griffin III,Pilotsum chlorophyllum (Bisch.) C. Mü. in Broth.,San José del Guaviare,1950-12-00,1950-12-00,San José del Guaviare,Mix of Handwritten and Typed,1055489,11128,N/A,N/A,no type status,Richard Evans Schultes,N/A,N/A,N/A,Dec. 1950,Pilotsum chlorophyllum (Bisch.) C. Mü. in Broth.,San José del Guaviare
N/A,Y. Mexia,Brazil,Distrito Acre,On fallen log,N/A,Pilosium chlorophyllum (L.) C. Muell.,down Rio Acre,N/A,1931-08-31,N/A,Typed,N/A,6014,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,35m.,"Aug. 31, 1931",Pilosium chlorophyllum (L.) C. Muell.,(Thomé Assú); down Rio Acre
N/A,Y. Mexia,Brazil,Pará,On rotting log in woods,N/A,Pilotrichum chlorophyllum (Besch.) C. Mull.,"Distrícto Açaí, Thome Assú, Japanese Colony",N/A,1931-07-16,N/A,Typed,870829,5914,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,about 30 m,"July 16, 1931",Pilotrichum chlorophyllum (Besch.) C. Mull.,"Distrícto Açaí, Thome Assú, Japanese Colony"
N/A,D. Griffin III,Venezuela,Trujillo,"Sobre roca húmeda, lecho de riachuelo, a sol.",N/A,Brachythecium plumosum (Hedw.) BSG,"Páramo de Guirigay, above the village of La Piedrotas, Between El Bordo and Tres Hermanos",N/A,N/A,N/A,Typed,1064449,PV-1525,N/A,M. Lopez,no type status,"Dana Griffin III, Manuel Lopez",s.n.,N/A,s.n.,s.d.,Brachythecium plumosum (Hedw.) BSG,"Páramo de Guirigay, arriba del pueblo de La Piedrotas, Entre El Bordo y Tres Hermanos"
N/A,P. Dusén,Chile,Patagonia occidental,N/A,W. R. Buck,Brachythecium albicans (Hedw.) Schimp.,Cerro Colorado,1897-02-22,1897-02-22,Cerro Colorado,Typed,B11749,5872,N/A,N/A,no type status,P. Dusén,N/A,N/A,N/A,22 February 1897,Brachythecium albicans (Hedw.) Schimp.,"Chile, Patagonia occidental, Cerro Colorado"
N/A,Y. Mexia,Chile,Magallanes,Moist earth. Common; scattered in small tufts.,Kenneth D. McFarland,Brachythecium austro-glareosum (C. Muell.) Kindb.,"Peninsula Antonio Varas, dampening north shore",N/A,1936-04-10,N/A,Typed,1038795,8001,N/A,N/A,no type status,Ynes Mexia,N/A,Sept 1982,25 m.,"April 10,1936",Brachythecium austro-glareosum (C. Muell.) Kindb.,Territorio Magallanes: Last Hope Inlet; Peninsula Antonio Varas; dampening north shore.
N/A,M. Lewis,Bolivia,Oruro,N/A,R. Ochyra,Brachythecium cf. sellowii Broth. in Herz.,"DEPTO. OURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 miles down from Aguas Termales de Río Juntuma Khuchu. In Warnish creek.",1979-05-25,1979-05-25,N/A,Typed,1049405,79-2108,N/A,N/A,no type status,Marko Lewis,"18°07' S, 69°00' W",February 1982,4350 m,25 May 1979,Brachythecium cf. sellowii Broth. in Herz.,"DEPTO. OURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down from Aguas Termales de Río Juntuma Khuchu, 4350 m, 18°07' S, 69°00' W. In Warnish creek."
N/A,M. Lewis,Bolivia,Oruro,Warmish creek,R. Ochyra,Brachythecium colligereonides Broth. in Herz.,"Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",1979-05-25,1979-05-25,N/A,Typed,1049406,79-2109,Sajama,N/A,no type status,Marko Lewis,"18° 07' S, 69° 00' W",1982,4350 m,25 May 1979,Brachythecium colligereonides Broth. in Herz.,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek.,E. Ochyra,Brachythecium camillegoodeae Broth.,"Rio Jhntuma Khuchu, down river from Aguas termales de Rio Jhunthuma Khuchu",N/A,1979-05-25,N/A,Typed,1049407,79-2112,Sajama,N/A,no type status,Marko Lewis,"18°07' S, 69°00' W",1982,4350 m,25 May 1979,Brachythecium camillegoodeae Broth. in Herz.,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhntuma Khuchu, 2 mi. down river from Aguas termales de Rio Jhunthuma Khuchu, 4350 m, 18°07' S, 69°00' W."
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,R. Ochyra,Brachythecium callirgoneoides Broth.,"Rio Jhintumha Khuchu, 2 miles down river from Aguas termales de Rio Jhuma Khuchu",1979-05-25,1979-05-25,N/A,Typed,1049409,79-2115,N/A,N/A,no type status,Marko Lewis,N/A,1982,4350 m,25 May 1979,Brachythecium callirgoneoides Broth. in Herz.,"DEPTO ORURO, PROV. SAJAMA: Rio Jhintumha Khuchu, 2 mi. down river from Aguas termales de Rio Jhuma Khuchu, 4350 m."
N/A,M. Lewis,Bolivia,Oruro,In warmish creek.,R. Ochyra,Brachythecium calliergonoides,"Rio Jhutuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",1979-05-25,1979-05-25,N/A,Typed,1049410,no. 79-2117,Sajama,N/A,no type status,Marko Lewis,"18°07' S, 69°00' W",1982,4350 m.,25 May 1979,Brachythecium calliergonoides Broth. in Herz.,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu, 4350 m."
N/A,M. Lewis,Bolivia,Depto. Oruro,N/A,R. Ochyra,Brachythecium calliergonoides Broth. in Herz.,"Rio Juntuma Khuchu, 2 kilometers downriver from Aguas termales de Rio Juntuma Khuchu. In Warnish creek.",N/A,1979-05-25,N/A,Typed,1049411,79-2118,Prov. Sajama,N/A,no type status,Marko Lewis,"18°07' S, 69°00' W",1982,4350 m.,25 May 1979,Brachythecium calliergonoides Broth. in Herz.,"Rio Juntuma Khuchu, 2 km downriver from Aguas termales de Rio Juntuma Khuchu, 4350 m. 18°07' S, 69°00' W. In Warnish creek."
N/A,M. Lewis,Bolivia,Oruro,In warmaish creek,R. Ochyra,Brachythecium callirgoneoides Broth.,"Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",N/A,1979-05-25,N/A,Typed,N/A,79-2107,Sajama,N/A,no type status,"Marko Lewis, no. 79-2107","18° 07' S, 69° 00' W",1982,4350 m.,25 May 1979,Brachythecium callirgoneoides Broth. in Herz.,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu"
N/A,M. Lewis,Bolivia,Oruro,In warmish creek,E. Ochyra,Brachythecium calliergonoides Broth. in Herz.,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",N/A,1979-05-25,N/A,Typed,Nº 1049412,79-2119,N/A,N/A,no type status,Marko Lewis,"17° 08' S, 69° 00' W",1982,4300 m.,25 May 1979,Brachythecium calliergonoides Broth. in Herz.,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu, 4300 m."
N/A,Y. Mexia,Peru,Departamento de Loreto,On stone in overflow forest,E.B. Bartram,Vesicularia amphipholia (Spr.) Broth.,"Above Pongo de Manseriche, Left bank of Rio Santiago, On stone in overflow forest",N/A,1931-11-23,N/A,Typed,873368,6149,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,200 m.,"Nov. 23, 1931",Vesicularia amphipholia (Spr.) Broth.,Above Pongo de Manseriche. Left bank of Rio Santiago. On stone in overflow forest.
N/A,N/A,Peru,Loreto,Dense forest on log,E. Bartram,Vesicularia subimbricata (Spr.) Broth.,"Above Pongo de Manseriche, right bank of Río Santiago",1931-05-25,1931-05-25,N/A,Typed,873367,8160,N/A,N/A,no type status,N/A,N/A,N/A,"""Alt. 200 m.""","""May 25, 1931""",Vesicularia subimbricata (Spr.) Broth.,"Above Pongo de Manseriche, Right bank of Río Santiago"
N/A,Y. Mexia,Peru,Loreto,On rocks wet by spray.,N/A,Vesicularia amphipola (Spr.) Broth.,Above Pongo Manseriche. Streamlet on right bank of Rio Santiago.,N/A,1931-12-04,N/A,Typed,870879,6217-8,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,250 m.,"Dec. 4, 1931",Vesicularia amphipola (Spr.) Broth.,Above Pongo Manseriche. Streamlet on right bank of Rio Santiago.
N/A,Y. Mexia,Peru,Loreto,In forest,E. Bartram,Vestigularia amphipleuroides (Spruce) Broth.,"Above Pongo de Manseriche, Groove Carapapas, ""06"" in forest.",N/A,1931-12-12,N/A,Typed,870867,6259,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Dec. 12, 1931",Vestigularia amphipleuroides (Spruce) Broth.,"Above Pongo de Manseriche, Groove Carapapas, ""06"" in forest."
N/A,G. Mexia,Peru,Departamento de Loreto,On earth collected on inclined tree trunk.,Burtam,Vesicularia crispula (Spr.) Broth.,Above Pongo de Manseriche,N/A,1932-01-03,N/A,Typed,873369,6356,N/A,N/A,no type status,G. Mexia,N/A,N/A,215 m.,"Jan. 3, 1932",Vesicularia crispula (Spr.) Broth.,Above Pongo de Manseriche
Taxithelium planum (Brid.) Mitt.,Y. Mexia,Peru,Loreto,N/A,Brotherus,Taxithelium planum (Brid.) Mitt.,"Above Pongo de Manseriche, Creek Inche, on rotten log ",N/A,1932-01-03,N/A,Mix of Handwritten and Typed,1039121,6574,N/A,N/A,no type status,Ynes Mexia,N/A,s.d.,215 m.,"Jan. 3, 1932",Vesicularia amhiphilca (Spreng.) Brotherus,"Above Pongo de Manseriche, Creek Inthe. On rotten log. Sterile."
N/A,Y. Mexia,Peru,Loreto,Jungle,N/A,Vesicularia campylopoda (Spruce) Broth.,Above Pongo de Manseriche,1938-01-03,1938-01-03,N/A,Typed,570880,6378,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Jan. 3, 1938",Vesicularia campylopoda (Spruce) Broth. in sched.,Above Pongo de Manseriche
N/A,Y. Mexia,Peru,Loreto,On rotten log.,N/A,Vesicularia amphipholia (Spr.) Broth.,"Above Pongo de Manseriche, Crook Inche, on rotten log.",N/A,1932-01-03,N/A,Typed,870873,6377,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,215 m.,"Jan. 3, 1932",Vesicularia amphipholia (Spr.) Broth.,"Above Pongo de Manseriche, Crook Inche, On rotten log."
N/A,Y. Mexia,Peru,Cuzco,on rotten logs in virgin forest,Det. Bartram,Vesicularia amphibia (Spr.) Broth.,upper valley of the Sambay; affluent of the Vilcanota; on rotten logs in virgin forest,N/A,1936-05-14,N/A,Typed,1068658,8070,La Convencion,N/A,no type status,Ynes Mexia,N/A,N/A,1800 m.,"May 14, 1936",Vesicularia amphibia (Spr.) Broth. det. Bartram,upper valley of the Sambay; affluent of the Vilcanota; on rotten logs in virgin forest
N/A,Y. Mexia,Peru,Cuzco,on rotten logs in virgin forest.,N/A,Vestibularia amabilis (Spr.) Broth.,upper valley of the Sambay; affluent of the Vilcanota,N/A,1936-05-14,N/A,Typed,1039122,8070,La Convencion,N/A,no type status,Ynes Mexia No. 8070,N/A,N/A,1600 m.,"May 14,1936",Vestibularia amabilis (Spr.) Broth. in matutero,upper valley of the Sambay; affluent of the Vilcanota
N/A,R. Reitz,Brazil,Santa Catarina,Mata Atlantica de mata virgem,N/A,Hypnum revolutum Mitt. var. revolutum (Schwaegr.) Broth.,"Bombinhas, Itajai",N/A,1956-04-00,N/A,Typed,N/A,s.n.,N/A,N/A,no type status,R. Reitz,N/A,N/A,550 metros,APR 1956,Hypnum revolutum Mitt. var. revolutum (Schwaegr.) Broth.,"Bombinhas, Itajai"
N/A,F. J. Hermann,Colombia,Santander,N/A,H. Robinson,Vesicularia vesicularis (Schwaegr.) Broth.,"On base of tree trunk, Parquitas, 1/4 mile northwest Florida",1972-12-19,1972-12-19,N/A,Typed,1049911,25019,N/A,N/A,no type status,F. J. Hermann,N/A,N/A,ca. 4000 ft.,"December 19, 1972",Vesicularia vesicularis (Schwaegr.) Broth.,"On base of tree trunk, Parquitas, 1/4 mile NW Florida"
N/A,R. E. Schultes,Colombia,Intendencia del Meta,N/A,W.D. Reese,Vesicularia vesicularis (Schw.) Brot.,alrededores de Villavicencio,1950-12-00,1950-12-00,N/A,Typed,1055509,11107,N/A,N/A,no type status,Richard Evans Schultes,N/A,"Dec., 1950",500 m.,"Dec., 1950",Vesicularia vesicularis (Schw.) Brot.,alrededores de Villavicencio. Alt 500 m.
N/A,J. P. Frahm,Peru,Amazonas,hochandiner Regenwald auf Kalkstein,W. Schultze-Motel,Entodon jamesonii (Tayl.) Mitt.,"Prov. Chachapoyas, Road Chachapoyas to Cajamarca above Leimebamba km 417, senexponierter Hang",1982-09-04,1982-09-04,N/A,Typed,1767822,875,Chachapoyas,"P. Geissler, S. R. Gradstein, G. Philippi, W. Schultze-Motel",no type status,"J.P. Frahm, P. Geissler, S.R. Gradstein, G. Philippi, W. Schultze-Motel",N/A,N/A,2800 msn.,4.9.1982,Entodon jamesonii (Tayl.) Mitt.,"Prov. Chachapoyas, Straße Chachapoyas Cajamarca oberhalb Leimebamba km 417, senexponierter Hang, hochandiner Regenwald auf Kalkstein"
N/A,J. K. Wright,Peru,Amazonas,Altitude 4400m,E. Robinson,Entodon jamesonii (Tayl.) Mitt.,"Cerros Calla Calla, ca. side, 5 kilometers above Leimebamba on the road to Balsas, at San Miguel",1964-04-01,1964-04-01,N/A,Typed,1028164,4806,Province of Chachapoyas,N/A,no type status,J. Kenneth Wright,N/A,1966,4400m,1 April 1964,"Entodon jamesonii (Tayl.) Mitt. dupl. - det. E. Robinson, 1966","Cerros Calla Calla, ca. side, 5 km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality)"
N/A,D. Griffin III,Venezuela,Estado Mérida,"Sobre roca seca, a sombra.",D. Griffin III,Entodon jamesoni (Tayl.) Broth.,"Finca de Los Granates, along the river of Los Granates and in the nearby hills",N/A,1985-06-30,N/A,Typed,106416,PV-966,N/A,N/A,no type status,Dan Griffin III,N/A,N/A,"3,000-3,300 m",30 Jun. 1985,Entodon jamesoni (Tayl.) Broth.,"Finca de Los Granates, finca de Los Granates, a lo largo del río de Los Granates y en las lomas cercanas"
N/A,Y. Mexia,Brazil,Minas Gerais,Base of living tree in shade,A.L.S. de Bartram,Entodon Lindbergii Hoppe,"Fazenda do Diamante, Campo Virides",1931-04-21,1931-04-21,Cordisburgo,Typed,380181,5677,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,500 m.,"April 21, 1931",Entodon Lindbergii Hoppe,Fazenda do Diamante. Campo virides. 
N/A,N/A,Mexico,N/A,N/A,N/A,Entosthodon fascicularis (Hedw.) Grout,"Río Frio, Ixtaccihuatl",1941-03-00,1941-03-00,N/A,Typed,1078203,s.n.,N/A,N/A,no type status,N/A,N/A,s.d.,N/A,Marzo 1941,Entosthodon longirostris (Hook.) Best. ,"Río Frio, Ixtaccihuatl"
N/A,M. Lewis,Bolivia,Tarija,Bank of creek,M. Buck,Entodon concinniclamicum C. Mü.,"Canyon 5 miles southwest of Tablada, southwest of Tarija 20 miles south",1979-02-08,1979-02-08,N/A,Typed,N/A,79-590,Prov. Méndez,N/A,no type status,Marko Lewis,"21° 30' S, 64° 50' W",1980,2160 m.,8 February 1979,Entodon cf. concinniclamicum C. Mü. ( = E. mucans Herz.),"DEPTO. TARIJA. PROV. MÉNDEZ:PROV. CERCADO;PROV. AVILÉS: Canyon 5 mi. SW of Tablada, SW of Tarija 20 mi. S., 64° W."
N/A,M. Lewis,Bolivia,La Paz,Very shady ground along creek in humid shrubs,M. Buck,Entodon nano-climacium C. Müll. (E. micans Herz.),Near large red outcrop 2 miles from Sorata down Río Consata,1979-03-22,1979-03-22,Sorata,Typed,1845259,79-1220,N/A,N/A,no type status,Marko Lewis,"15° 41' S., 68° 43' W.",1980,2600 m,22 March 1979,Entodon nano-climacium C. Müll. (E. micans Herz.),"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Río Consata"
N/A,H. W. Foote,Peru,N/A,N/A,N/A,Erpodium biseriatum Broth.,On rocks near San Miguel,1911-09-03,1911-09-03,San Miguel,Typed,N/A,s.n.,N/A,N/A,no type status,Harry Ward Foote,N/A,N/A,"11,000 ft.",Sept. 3,Erpodium biseriatum Broth.,On rocks near San Miguel
N/A ,M. Lewis,Bolivia ,La Paz ,"Waterfall ravine, highest extension of shrubs ",W. Buck ,Entodon polycarpus ,Between Abra Huallatani and waterfall at Millipaya ,N/A ,1979-04-01,N/A ,Typed ,1 079 757,79-1346,Larecaja ,N/A,no type status,Marko Lewis,"15° 51' S, 68° 39' W",1980,3780 m,1 April 1979,cf. Entodon polycarpus ,"DEPTO. LA PAZ, PROV. LARECAJA: Between Abra Huallatani and waterfall at Millipaya "
Nothofagus pumilio,H. Roivainen,Argentina,Tierra del Fuego,"En fisuras de roca y en raíces humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada",R. Ochyra,Isopterygium pulchellum (Hedw.) Jaeg.,Arroyo Grande,N/A,1970-01-25,Ushuaia,Typed,N° 1182417,2095,N/A,N/A,no type status,H. Roivainen,"54°47'S, 68°18’W",1996,150 m,25.I.1970,Isopterygium pulchellum (Hedw.) Jaeg. det. R. Ochyra 1996,"Tierra del Fuego australis, Ushuaia, Arroyo Grande"
N/A,H. Roivainen,Argentina,Tierra del Fuego,"suelo humoso húmedo en el pendiente del río, bastante conspícamente",Ochyra,Isoterygium pulchellum (Brid.) Jaeg.,Valle del río Pipo,N/A,1969-12-21,N/A,Mix of Handwritten and Typed,Nº 1182415,1352,N/A,N/A,no type status,H. Roivainen,"54°46'S, 68°20'W",1996,300 m s.m.,21.12.1969,Isoterygium pulchellum (Brid.) Jaeg.,"Tierra del Fuego australis, Valle del río Pipo"
N/A,E. P. Killip,Colombia,Santander,On trunks of trees,R. R. Ireland,Isoterygium tenerum (Sw.) Mitt.,Between Pueblo Viejo and Puerto Santos,N/A,1926-11-19,N/A,Mix of Handwritten and Typed,No. 14971,14971,N/A,A. C. Smith,no type status,E. P. Killip & A. C. Smith,N/A,1988,1100-1150 meters,November 19. 1926,Isoterygium strigosum (C. Müll.) Var.,"Between Pueblo Viejo and Puerto Santos, North Santander"
N/A,R. E. Schultes,Colombia,Meta,N/A,Dana Griffini III,Isoterygium tenerrimum (Sw.) Mitt.,[precise locality unknown],N/A,1950-12-00,Villavicencio,Mix of Handwritten and Typed,1055473,s.n.,N/A,N/A,no type status,RICHARD EVANS SCHULTES,N/A,19 88,500 m.,"Dec., 1950",Isoterygium tenerrimum (Sw.) Mitt.,Intendencia del Meta: alrededores de Villavicencio
N/A,D. C. Geijskes,Suriname,N/A,"On rocks and roots on bank of river, shai.",H.R. Zielman,Isopterigium tenerum (Sw.) Mitt.,"Marowijne River, Lawa Falls rainforest",1952-09-29,1952-09-29,N/A,Typed,1073518,s.n.,N/A,N/A,no type status,D.C. Geijskes,N/A,N/A,N/A,29-9-1952,Isopterigium tenerum (Sw.) Mitt.,"Marowijne River, Lawa Falls rainforest"
