Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0165_V0239614F.jpg,Magda Chanco with Michelle McMahon and Larry Hufford,M. Chanco,"M. McMahon, L. Hufford",s.n.,14 April 2003,2003-04-14,2003-04-14,Abutilon sp.,Abutilon sp.,N/A,N/A,N/A,Peru,Cajamarca,N/A,Chilet,DEPTO. CAJAMARCA: Chilet-San Pablo road about 15 km from Chilet.,DEPTO. CAJAMARCA: Chilet-San Pablo road about 15 kilometers from Chilet,N/A,3614 feet elevation,N/A,2253555,Typed,no type status
0166_V0290180F.jpg,Jose Schunke,J. Schunke,N/A,9560,30 Mayo 1977,1977-05-30,N/A,"Palicourea ""Marco-Sueño""",Palicourea faxlucens Jacq.,D. Dyer,1980,N/A,Peru,San Martín,Mariscal Caceres,N/A,"San Patricio. Alonso de Alvarado. San Juan de Pacai sapo, km. 72 carretera Tarapoto-Yorongos.","Alonso de Alvarado, San Juan de Pacaisapo, km 72 on the Tarapoto-Yorongos road.","zona de bosque secundario, con abundante luz solar.",1000-1050 m,N/A,1872133,Typed,no type status
0167_V0414961F.jpg,Marcos Rios,M. Rios,N/A,4399,13 octubre 2014,2014-10-13,N/A,Andira macrothyrsa Ducke,Andira macrothyrsa Ducke,N/A,N/A,N/A,Peru,Loreto,Requena,Soplín,"Prov. Requena, Dto. de Soplín, Quebrada Yanayacu-Río Blanco, Campamento Wisuwëndë of inventario rápido 27, de la región Tampico-Blanco.","Prov. Requena, Dto. de Soplín, Quebrada Yanayacu-Río Blanco, Campamento Wisuwëndë of inventario rápido 27, de la región Tampico-Blanco.",Bosque de Planicie inundable aguas blancas,A.W. 90m,"05°33'S; 73°15'33""W",N° 2818558,Typed,no type status
0168_V0414962F.jpg,"Marcos Rios, Tony Mori, Nigel Pitman, Luis Torres, Corine Vriesendorp",M. Rios,"T. Mori, N. Pitman, L. Torres, C. Vriesendorp",499,13 octubre 2014,2014-10-13,N/A,Andira macrothyrsa Duke,Andira macrothyrsa Duke,N/A,N/A,N/A,Peru,Loreto,Requena,Quebrada Yanayacu-Río Blanco,"Prov Requena, Dtto de Soplin, Quebrada Yanayacu-Río Blanco, Campamento Wistincho del internado ríbalo #27, de la región Ticuna-Blanco","Prov Requena, Dtto de Soplin, Quebrada Yanayacu-Río Blanco, Campamento Wistincho del internado ríbalo #27, de la región Ticuna-Blanco",Bosque de Palme inundable de aguas blancas,Alt. 90m,"04°53'43""S 73°13'53""W",2318557,Typed,no type status
0169_V0441679F.jpg,D. R. Simpson & José Schunke V.,D.R. Simpson,J. Schunke V.,565,"January 4, 1968",1968-01-04,N/A,"Ipomoea carnea Jacq. (det. D. R. Simpson, Jan. 1969)",Ipomoea carnea Jacq.,D.R. Simpson,Jan. 1969,N/A,Peru,Depto. Tumbes,Prov. Tumbes,N/A,"Bosque Nacional de Tumbes: Región de ""bosque muy seco tropical"" (sensu Tosi, 1960) cerca de El Caucho entre El Caucho y Pampa de Hospital.","Bosque Nacional de Tumbes, near El Caucho between El Caucho and Pampa de Hospital","Common from the dry, deciduous forest zone, downward into the very dry thorn-scrub. Along the road about 10 km. northwest of El Caucho",N/A,N/A,1897948,Typed,no type status
0170_V0460617F.jpg,"J. Farfán, L. Valenzuela, I. Huamantupa, A. Carazas, L. Aragónía 1262",J. Farfán,"L. Valenzuela, I. Huamantupa, A. Carazas, L. Aragonia",1262,23 Octubre 2006,2006-10-23,N/A,Anthurium clavigerum Poepp.,Anthurium clavigerum Poepp.,Thomas B. Croat,2008,N/A,Peru,Cusco,La Convención,N/A,"Dist. Vilcabamba, Chuanguiri camino a Rioamba, Bosque secundario","Dist. Vilcabamba, Chuanguiri road to Rioamba, secondary forest","Bosque Secundario. Epífita, hasta 70 cm, espatice rojo, espata verde.",1009 m,"12°47'15""S 073°10'10""W",N°: 2315782,Typed,no type status
0171_V0462893F.jpg,Ynes Mexia,Y. Mexia,N/A,8265,"Oct. 9, 1936",1936-10-09,1936-10-09,Piper aduncum Ruiz & Pavon,Piper aduncum Ruiz & Pavon,N/A,s.d.,N/A,Peru,Huanuco,N/A,N/A,Near confluence Rio Chinchao with Huallaga; forested slope above road.,"Near confluence Rio Chinchao with Huallaga, forested slope above road",Forested slope above road,805 meters,N/A,1066596,Typed,no type status
0172_V0462895F.jpg,M. O. Dillon & A. P. D. de Dillon,M. O. Dillon,A. P. Dillon,6517,"Nov. 24, 1981",1981-11-24,N/A,Piper callosum Ruiz & Pav.,Piper callosum Ruiz & Pav.,Trelease,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,Above Pongo de Manseriche. Right bank of mouth of Río Santiago; dense forest.,Above Pongo de Manseriche. Right bank of mouth of Río Santiago,Dense forest,Alt. 200 meters,N/A,872277,Typed,no type status
0173_V0469643F.jpg,Thomas B. Croat,T.B. Croat,N/A,28120,"July 18, 1972",1972-07-18,N/A,Agave americana L.,Agave americana L.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Sandy area 12-15 km. SW of Iquitos on road to Lago Quisto-cocha,Sandy area 12 to 15 kilometers southwest of Iquitos on road to Lago Quisto-cocha,From grass,N/A,N/A,1759629,Typed,no type status
0174_V0566108F.jpg,Ennin Abdo,E. Abdo,N/A,1026,1999,1999-00-00,N/A,Uvaria versicolor Pierre,Uvaria versicolor Pierre,N/A,N/A,N/A,Ghana,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,2325285,Typed,no type status
0175_V0567164F.jpg,A. A. Enti,A.A. Enti,N/A,398,22 11/19,1919-11-22,1919-11-22,Pentarrhinum insipidum,Pentarrhinum insipidum,A.A. Enti,19 71,N/A,Ghana,N/A,N/A,N/A,Awu - Winneba road.,Awu - Winneba road,A climber among grasses.,Altitude:,N/A,1753348,Typed,no type status
0176_V0567306F.jpg,Sue A. Thompson,S.A. Thompson,N/A,1522,9 July 1984,1984-07-09,N/A,Impatiens macroptera Hook. f.,Impatiens macroptera Hook. f.,N/A,N/A,N/A,Cameroon,Prov. Sud-Ouest,Dept. Fako,Bakimililly,"Prov. Sud-Ouest, Dept. Fako: Bakimililly",Trail up Mt. Cameroon,growing on wet rocks,Alt. 50-250 m.,"4°04'N, 9°02'E",N° 2086046,Typed,no type status
0177_V0570110F.jpg,J. M. Fay 8271,J.M. Fay,N/A,8271,28 February 1988,1988-02-28,1988-02-28,Combretum smeathmannii G. Don,Combretum smeathmannii G. Don,Ake Assi,1988,N/A,Cameroon,N/A,N/A,N/A,"Along the Sangha River adjacent to the island of Kilonai. In riparian forest adjacent to seasonally flooded forest with Irvingia, Elaeis guineensis, and Berlinia spp. Prec: 1400 mm",Along the Sangha River adjacent to the island of Kilona,In riparian forest adjacent to seasonally flooded forest,N/A,02°21'N 16°09'E 385 m,2041248,Typed,no type status
0178_V0572217F.jpg,J. Deaw,J. Deaw,N/A,s.n.,"4, 1, 79",1979-01-04,N/A,Eugenia coronata,Eugenia coronata,N/A,N/A,N/A,Ghana,N/A,N/A,Accra,Accra,Accra,N/A,N/A,N/A,N/A,Typed,no type status
0179_V0574226F.jpg,J.M. Fay,J.M. Fay,N/A,8294,4 March 1988,1988-03-04,1988-03-04,Millettia zechiana Harms,Millettia zechiana Harms,De Assis,1998,N/A,Cameroon,N/A,N/A,N/A,"On the Sangha River across from Makao gorilla study area In seasonally flooded forest with Guibourtia demeusei, Pericopsis sp.",On the Sangha River across from Makao gorilla study area,"In seasonally flooded forest with Guibourtia demeusei, Pericopsis sp.",385 m,02°20'N 16°08'E,N/A,Typed,no type status
0180_V0574490F.jpg,Gordon McPherson,G. McPherson,N/A,13781,20 Mars 1989,1989-03-20,1989-03-20,Corynanthe mayumbensis (R. Good) N. Hallé,Corynanthe mayumbensis (R. Good) N. Hallé,N/A,N/A,N/A,Gabon,Ogooué-Ivindo,N/A,Reserve de Lope; au sud d'Ayem,Chantier SOGARA,Chantier SOGARA,N/A,c. 200 m,0°25'S 11°30'E,LF:4665-0223-G; RB:4665-0224-H; WD:4665-0225-I.,Typed,no type status
0181_V0577013F.jpg,M. de Wilde,M. de Wilde,N/A,20125,s.d.,N/A,N/A,Bulbophyllum scaberulum (Rolfe) Bolus var. scaberulum,Bulbophyllum scaberulum (Rolfe) Bolus var. scaberulum,Olga Kosenkovsky,2011,N/A,Gabon,N/A,N/A,N/A,"Primary rain forest, ca 6 km NW of Oveny, chantier Rougier Océan. 0°41'N x 11°07'E","Primary rain forest, approximately 6 kilometers northwest of Oveny, chantier Rougier Océan","Epiphytic orchid, growing in big clumps on the tree",N/A,0°41'N x 11°07'E,2310219,Handwritten,no type status
0182_V0577681F.jpg,C.J.P. Seegeler,C.J.P. Seegeler,N/A,2806,d.d.: 23 October 1972,1972-10-23,1972-10-23,Vernonia amygdalina Del.,Vernonia amygdalina Del.,G.J.H. Amshoff,1982,N/A,Ethiopia,N/A,N/A,Nazareth,"Ethiopian : Sidamo, 3 km from Matahara, on road to Nazareth, In full sun on a clay rock.","Ethiopian: Sidamo, 3 km from Matahara, on road to Nazareth",In full sun on a clay rock,925m,"8° 35'N, 39° 55'E",2302805,Typed,no type status
0183_V0577892F.jpg,Carvalho 2102,N/A,N/A,2102,26-VII-1980,1980-07-26,N/A,Mariscus alternifolius Vahl,Mariscus alternifolius Vahl,C. Cebolla & M.A. Rivas Ponce (UAM),1995,N/A,Equatorial Guinea,Bioco,N/A,N/A,"""Bioco: <<Malabo, finca las Carboneras, 32NMK7415, m. Bosque secundario y terrenos incultos. Herbácea, 20-30 cm>>, Carvalho 2102, 26-VII-1980.""","Malabo, finca las Carboneras",Bosque secundario y terrenos incultos,N/A,32NMK7415,N/A,Typed,no type status
0184_V0578553F.jpg,C. Cebolla & M.A. Rova Ponce,C. Cebolla,M.A. Rova Ponce,s.n.,5-11-1989,1989-11-05,N/A,Agrostis manii (Hooker fil.) Stapf,Agrostis manii (Hooker fil.) Stapf,C. Cebolla & M.A. Rova Ponce,1993,N/A,Equatorial Guinea,Bioco,N/A,N/A,"cumbr de pico Basilé, 32NMJ7396, 2370 m, márgenes de la pista, Fernández Casas 1/200, 5-11-1989.",cumbre de pico Basile,N/A,2370 m,32NMJ7396,2200806,Typed,no type status
0185_V0578764F.jpg,E. B. Hennipman & F. N. Hepper,E.B. Hennipman,F.N. Hepper,2,"June 5-8, 1977",1977-06-05,1977-06-08,N/A,N/A,N/A,N/A,N/A,Kenya,Nairobi,N/A,Mathiaga,"Mathiaga, near Nairobi","Mathiaga, near Nairobi",N/A,alt. 1700 meters,N/A,2074762,Typed,no type status
0186_V0580026F.jpg,H. Callens,H. Callens,N/A,s.n.,Juillet 1958,1958-07-00,1958-07-00,Aidia micrantha (Hochst.) Dyer,Aidia micrantha (Hochst.) Dyer,H. Callens,1/9/58,N/A,"Congo (current name of the country may vary depending on the specific area referred to in 1958, as Congo has undergone significant political changes since then. It may either refer to the Democratic Republic of Congo or the Republic of Congo.)",N/A,N/A,Kisantu,Kisantu,Kisantu,N/A,N/A,N/A,1584065,Typed,no type status
0187_V0580516F.jpg,G. Troupin,G. Troupin,N/A,6333,10/7/1958,1958-07-10,N/A,Microglossa pyrifolia (Lam.) Kuntze,Microglossa pyrifolia (Lam.) Kuntze,N/A,N/A,N/A,Democratic Republic of the Congo,Kivu,Rutshuru,Kilambo,"Territ. Rutshuru, près du 119e pylône Kaminia-Kilambo, relais T.S.F.C.","near the 119th pylon between Kaminia and Kilambo, TSFC relay",Forêt ombrophile,Alt. 1950 m,N/A,1543353,Typed,no type status
0188_V0580728F.jpg,F. N. Hepper,F.N. Hepper,N/A,199,29.vii.1959,1959-07-29,N/A,Phaseolus lunatus L.,Phaseolus lunatus L.,N/A,N/A,N/A,Cameroon,N/A,N/A,N/A,"South West of Crater Lake. Clearing in wood, scrambling over herbage",South West of Crater Lake,"Clearing in wood, scrambling over herbage",N/A,N/A,N/A,Typed,no type status
0189_V0591661F.jpg,D.W. Thomas,D.W. Thomas,N/A,6680,1987,1987-00-00,N/A,Cola flavovelutina K. Schum,Cola flavovelutina K. Schum,D.W. Thomas,1987,N/A,Cameroon,Southwest,N/A,N/A,"PRCV, Southwest; Korup National Park. Primary rain forest","Korup National Park, primary rain forest",Primary rain forest,600 m,05°02'N 08°50'E,2041255,Typed,no type status
0190_V0594158F.jpg,A. Leonard,A. Leonard,N/A,3149,29/5/1959,1959-05-29,N/A,Oxyanthus speciosus DC. subsp. stenocarpus (Engl.) Bridson,Oxyanthus speciosus DC. subsp. stenocarpus (Engl.) Bridson,Bridson,30.XI.1989,N/A,Democratic Republic of the Congo,Haut-Uele,N/A,N/A,Wamba,Wamba,Vieille forêt secondaire,1900m,N/A,N/A,Typed,no type status
0191_V0594376F.jpg,J.M. Fay,J.M. Fay,N/A,8017,25 May 1987,1987-05-25,N/A,Burkea africana Hook.,Burkea africana Hook.,J.M. Fay,N/A,N/A,Central African Republic,N/A,N/A,N/A,Park Manovo-Gounda-St. Floris. Vicinity of Camp Koumbala.,[precise locality unknown],N/A,600 m,08°29'N 21°12'E,Field number 1999188,Typed,no type status
0192_V0597275F.jpg,P.C.M. Jansen,P.C.M. Jansen,N/A,s.n.,s.d.,s.d.,N/A,Cirsium vulgare (Savi) Ten.,Cirsium vulgare (Savi) Ten.,C.C.H. Jongkind,d.d. 14 April 1976,N/A,Ethiopia,Harerge,N/A,around Damota Village,"ETHIOPIA, HARERGE, around Damota Village, near Alema Brewery, between chat and sorghum fields.","around Damota Village, near Alema Brewery, between chat and sorghum fields",N/A,c. 2040m,N/A,N° 2302849,Typed,no type status
0193_V0597626F.jpg,"Amanda Koch, Wilson Sadoka, AK61",A. Koch,W. Sadoka,AK61,"October 22, 2003",2003-10-22,N/A,Acacia reficiens merissa (Vatke) Brenan,Acacia reficiens merissa (Vatke) Brenan,P. Muthoka,"November 02, 2003",N/A,Kenya,Kajiado District,N/A,Oloishobor,Kenya: Kajiado District:Oloishobor,Oloishobor,Dry bushland,N/A,N/A,2309478,Handwritten,No type status
0194_V0601010F.jpg,James T. Allen,J.T. Allen,N/A,41,"September 23, 1996",1996-09-23,1996-09-23,Dissotis rotundifolia (Sm.) Triana,Dissotis rotundifolia (Sm.) Triana,N/A,N/A,N/A,Ghana,Volta Region,N/A,N/A,Larteh; Center for Scientific Research into Plant Medicine (CSRPM) farm,Larteh; Center for Scientific Research into Plant Medicine (CSRPM) farm,N/A,N/A,N/A,2200652,Typed,no type status
0195_V0601406F.jpg,T.C. Wrigley & Hukinsville,T.C. Wrigley,Hukinsville,52,19 July 1959,1959-07-19,1959-07-19,Cassipourea malosana (Bak.f.) Alston,Cassipourea malosana (Bak.f.) Alston,A.W. Exell,1961,N/A,Cameroon,N/A,N/A,N/A,"ARTHROBI Ridge west of Crater Lake, Alt 1200ft",Ridge west of Crater Lake,Open woodland,Alt 1200ft,N/A,1624568,Typed,no type status
0196_V0602418F.jpg,J. E. Amoah,J.E. Amoah,N/A,5632,March 1952,1952-03-00,1952-03-00,Chaesophyllum perpulchrum Mildbr.,Chaesophyllum perpulchrum Mildbr.,N/A,N/A,N/A,Ghana,Ashanti Region,Kumasi District,N/A,Kumasi Township Forest Reserve,Kumasi Township Forest Reserve,N/A,N/A,N/A,1601919,Typed,no type status
0197_V0603038F.jpg,F. Szafranski,F. Szafranski,N/A,1378,5.2.1988,1988-02-05,1988-02-05,Commelina clavata (Roxb.) Hassk.,Commelina clavata (Roxb.) Hassk.,N/A,N/A,N/A,Democratic Republic of the Congo,Haut-Zaïre,N/A,Isiro,"Haut-Zaïre, S-Reg. Haut-Uele, Isiro",Isiro,bas fond marécageux près de la route aux environs de l'usine SOCODIA,N/A,N/A,N/A,Typed,no type status
0198_V0604513F.jpg,J. Nemba & D.W. Thomas,J. Nemba,D.W. Thomas,s.n.,15 June 1987,1987-06-15,N/A,Donella welwitschii Pierre ex Engl.,Donella welwitschii Pierre ex Engl.,D.W. Thomas,1987,N/A,Cameroon,Southwest,N/A,N/A,Secondary growth and old growth forest along Kumba-Mamfe road at the 14 & 15 km.,Secondary growth and old growth forest along Kumba-Mamfe road at the 14 and 15 kilometers,Secondary growth and old growth forest,200 m,04°44'N 09°29'E,NCI Leaves: Stems 066/0052-L,Typed,no type status
0199_V0605928F.jpg,Sue A. Thompson & John E. Rawlins,S.A. Thompson,J.E. Rawlins,1333,3 June 1984,1984-06-03,N/A,Avicennia africana P. Beauv.,Avicennia africana P. Beauv.,N/A,N/A,N/A,Cameroon,Sud-Ouest,Fako,Bakingili,Prov. Sud-Ouest; Dept. Fako: Bakingili;,Prov. Sud-Ouest; Dept. Fako: Bakingili,Seaside,Alt. 0 m.,N/A,2088074,Typed,no type status
0200_V0606178F.jpg,R.B. & A.J. Faden,R.B. Faden,A.J. Faden,77/111,7 March 1977,1977-03-07,N/A,Toddaliopsis bremekampii (Engl.) B. Engl. confirmed J.O. Kokwaro,Toddaliopsis bremekampii (Engl.) B. Engl.,J.O. Kokwaro,N/A,N/A,Kenya,Kwale District,N/A,N/A,"Kwale District, Chale Peninsula, ca. 4°25'S, 39°32'E",Chale Peninsula,Coastal rag forest,ca. 5m,N/A,2153520,Typed,no type status
0201_V0607965F.jpg,D.W. Thomas,D.W. Thomas,N/A,6988,18 May 1987,1987-05-18,N/A,Taphura africana Oliv.,Taphura africana Oliv.,D.W. Thomas,1987,N/A,Cameroon,Southwest,N/A,N/A,"Degraded forest at Barombi Kang, Kumba",[precise locality unknown],Degraded forest,150 m,04°36'N 09°27'E,2040825,Typed,no type status
