Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,substrate,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0173_C0020034F.jpg,Collected and Determined by R. M. Schuster,R. M. Schuster,N/A,68-1644,Aug. 17 68,1968-08-17,1968-08-17,Anastrophylum minutum + gem.,Anastrophylum minutum,R. M. Schuster,N/A,Diplophyllum taxifolium + gemmae 68-1644a,Canada,Newfoundland and Labrador,N/A,N/A,"Along Humber R., in Squires Memorial Park, near Rte 1A.","Along Humber River, in Squires Memorial Park, near Route 1A",N/A,N/A,N/A,N/A,N/A,Typed,no type status
0174_C0020052F.jpg,R. M. Schuster & K. Damsholt,R. M. Schuster,K. Damsholt,82-1049,July 3.,1982-07-03,N/A,Anastrophylum minutum (SCHREB.)SCHUST. v.grandis (GOTT.)SCHUST.,Anastrophylum minutum v.grandis,R. M. Schuster,1982,Cephalozia bicuspidata (L.) DUM.,Greenland,South Greenland,N/A,Frederiksdal,"Frederiksdal 60°00'N lat., 44°40'W. long.",Frederiksdal,N/A,N/A,N/A,"60°00'N lat., 44°40'W. long.",S1,Typed,no type status
0175_C0025138F.jpg,R. M. Schuster,R. M. Schuster,N/A,9067,June 30 1951,1951-06-30,1951-06-30,"Frullania asagrayana Mont., male, can per. Plagiochila tridenticulata Dum. (traces)",Frullania asagrayana Mont.,N/A,N/A,Plagiochila tridenticulata Dum. (traces),United States of America,North Carolina,N/A,N/A,"Balsam Gap, N.C., ca. 25 mi. n. of Asheville, along Blue Ridge Parkway, 5220-5260 feet on Abies fraseri","Balsam Gap, approximately 25 miles north of Asheville, along Blue Ridge Parkway",N/A,bark,5220-5260 feet,N/A,N/A,Typed,no type status
0176_C0025164F.jpg,R. M. Schuster,R. M. Schuster,N/A,79-488,April 14 19 79,1979-04-14,1979-04-14,Frullania asagrayana,Frullania asagrayana,R. M. Schuster,N/A,N/A,United States,Arkansas,Stone County,N/A,"Ozark Natl. Forest. Barkshed Camp, ca. 10 mi E. of Big Flat.","Ozark National Forest, Barkshed Camp, approximately 10 miles east of Big Flat",N/A,bark,N/A,N/A,N/A,Typed,no type status
0177_C0000578F.jpg,"John J. Engel, Matt von Konrat & John E. Braggins",John J. Engel,"Matt von Konrat, John E. Braggins",23773,12 February 2003,2003-02-12,N/A,Telaranea lindenbergii var. papillata Engel & Merr.,Telaranea lindenbergii var. papillata Engel & Merr.,N/A,N/A,N/A,New Zealand,Auckland Prov.,N/A,N/A,"Whareorino Forest, start of track to Leitch's Hut","Whareorino Forest, start of track to Leitch's Hut","On clayey bank. Clay banks with Blechnum novae-zelandiae overhang, Weinmannia and Dicksonia squarrosa dominant canopy and occasional Leptospermum scoparium.",soil,280 m,"38° 24.5' S, 174° 49.8' E",1173554,Typed,holotype
0178_C2079898F.jpg,Marko Lewis,Marko Lewis,N/A,76-2684,21-22 November 1978,1978-11-21,1978-11-22,Kindbergia praelonga (Hedw.) Ochyra,Kindbergia praelonga (Hedw.) Ochyra,V. C. Steere,N/A,N/A,Ecuador,Imbabura,N/A,N/A,"E. side of Cerro Cotacachi, 0-2 km N of Otavalo, 0-2 km W","East side of Cerro Cotacachi, 0 to 2 kilometers North of Otavalo, 0 to 2 kilometers West",Wet bank of runoff ravine,N/A,3750 m.,N/A,1065158,Typed,no type status
0179_C2077559F.jpg,Marko Lewis,Marko Lewis,N/A,78-3163,8 December 1978,1978-12-08,1978-12-08,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Efrain De Luna,1992,N/A,Ecuador,Azuay,N/A,N/A,"Prov. Azuay: Area Nacional de Recreación ""Cajas"", forested hills S. of ""Surrocucho"" (Laguna Llaviuco), S of Sayausí, 255°S.","Area Nacional de Recreación ""Cajas"", forested hills south of ""Surrocucho"" (Laguna Llaviuco), south of Sayausí",Stone wall,N/A,3240 m.,N/A,1065433,Typed,no type status
0180_C2077563F.jpg,"L. Benoist, et al.",L. Benoist,et al.,4659,N/A,N/A,N/A,Hedwigia albicans (Web.) Lindb.,Hedwigia ciliata (Hedw.) P. Beauv.,Erwin de Luna,1982,N/A,N/A,N/A,N/A,N/A,environs de Quito,environs de Quito,N/A,soil,N/A,N/A,1039453,Typed,no type status
0181_C2077564F.jpg,Leg. Benoist et al.,Benoist,N/A,27,"1930, VII, 27",1930-07-27,1930-07-27,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Efraín De Luna,1992,N/A,Ecuador,N/A,N/A,Quito,"Sur rochers d'andésite, Quito","Sur rochers d'andésite, Quito",N/A,rock,N/A,N/A,1063455,Typed,no type status
0182_C2077565F.jpg,R. S. Williams,R. S. Williams,N/A,2150,"April 30, 1902",1902-04-30,N/A,Hedyotis albicans (Wedd.) K. Schum.,Hedyotis ciliata (Hedw.) F. Beauv.,Erwin de Luna,1992,N/A,Bolivia,N/A,N/A,N/A,"near Pilcomayo, 3700 meters",near Pilcomayo,N/A,soil,3700 meters,N/A,1063451,Typed,no type status
0183_C2077566F.jpg,Marko Lewis,Marko Lewis,N/A,79-1237A,22 March 1979,1979-03-22,1979-03-22,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Elinor De Luna,1992,N/A,Bolivia,La Paz,Larecaja,Sorata,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata town (Rio Consata)",Near large red outcrop 2 miles from Sorata town,Bromeliad habitat. Abundant on rock faces of exposed cliffs,rock,2630 m.,N/A,1032221,Typed,no type status
0184_C2077567F.jpg,Marko Lewis,Marko Lewis,N/A,79-1232,22 March 1979,1979-03-22,1979-03-22,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Erwin De Luna,1982,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata.",Near large red outcrop 2 miles from Sorata down Rio Consata,Bromeliad-grass habitat on exposed cliffs,N/A,2630 m.,N/A,1032219,Typed,no type status
0185_C2077568F.jpg,Marko Lewis,Marko Lewis,N/A,79-1114,6 March 1979,1979-03-06,1979-03-06,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Erwin De Luna,1982,N/A,Bolivia,Depto. La Paz,Prov. Saavedra,N/A,"On mountain side directly N. of river, beneath Nino Kariña, NW of Chuma, 15° 08' S, 69° 03' W.","On mountain side directly north of river, beneath Nino Kariña, northwest of Chuma",Humid cliffs and steep slopes,N/A,3320 m.,"15° 08' S, 69° 03' W.",1032220,Typed,no type status
0186_C2077569F.jpg,F. J. Hermann,F. J. Hermann,N/A,25152,"December 27, 1972",1972-12-27,1972-12-27,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Elinor Lehto,1982,N/A,Bolivia,Cochabamba,N/A,N/A,"On conglomerate boulder on shrubby NW slope of Mt. Tunari, near Liriuni Aguas Termales Hotel, alt. ca. 2700 m.","On conglomerate boulder on shrubby northwest slope of Mount Tunari, near Liriuni Aguas Termales Hotel",On conglomerate boulder on shrubby slope,boulder,alt. ca. 2700 m.,N/A,1040675,Typed,no type status
0187_C2077570F.jpg,Ynes Mexia,Ynes Mexia,N/A,6804,"Dec. 2, 1931",1931-12-02,1931-12-02,Philonotis subthermophyllum C. Müll.,Philonotis subthermophyllum C. Müll.,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago.,"Above Pongo de Manseriche, near mouth of Rio Santiago",Streamlet,On fallen log,Alt. 400 m.,N/A,1057692,Typed,no type status
0188_C2077571F.jpg,Ynes Mexia,Ynes Mexia,N/A,6804,"Dec. 2, 1931",1931-12-02,1931-12-02,Philonotis subulata var. longibracteata,Philonotis subulata var. longibracteata,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago. On fallen logs.,"Above Pongo de Manseriche, streamlet near mouth of Rio Santiago, on fallen logs",Streamlet near mouth of Rio Santiago,logs,Alt. 400 m.,N/A,N/A,Typed,no type status
0189_C2077572F.jpg,"A.C. Smith, no. 2746",A.c. Smith,N/A,2746,"Dec. 1-5, 1937",1937-12-01,1937-12-05,Pilosium flavolucens (Mitt.),Pilosium flavolucens (Mitt.),E.B. Bartram,N/A,N/A,British Guiana,N/A,N/A,N/A,"Basin of Essequibo River, near mouth of Orocop Creek, lat. about 1°35'N.","Basin of Essequibo River, near mouth of Orocop Creek","On decayed wood, in swamp",wood,N/A,lat. about 1°35'N.,1027351,Typed,no type status
0190_C2077573F.jpg,J. Fluorschütz-de Waard & R. Zieleman,J. Fluorschütz-de Waard,R. Zieleman,5315,5-11-1981,1981-11-05,N/A,Pilosium chlorophyllum (Hornsch. ex Mill.) Cuf.,Pilosium chlorophyllum (Hornsch. ex Mill.) Cuf.,J. Fluorschütz-de Waard & R. Zieleman,N/A,N/A,Suriname,Nickerie,N/A,N/A,"area of Kabalebo Dam project, distr. Nickerie, line NW from road km 39,5, p. Second saw wood","area of Kabalebo Dam project, line Northwest from road kilometer 39.5, place Second saw wood",on rotting log with Cecropia (boopapa),log,ALT. 0-50 m,N/A,1073523,Typed,no type status
0191_C2077574F.jpg,J. Fluorschütz-de Waard & R. Zielemann,J. Fluorschütz-de Waard,R. Zielemann,5254,3-11-1981,1981-11-03,N/A,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Zielemann,N/A,N/A,Suriname,N/A,N/A,N/A,"area of Kabalebo Dam project, along Midden, line NW from road km 39,5, Pat 5NW 9M, SE, Savanna forest, on rotting logs","area of Kabalebo Dam project, along Midden line northwest from road kilometer 39.5, Pat 5NW 9M, southeast, Savanna forest, on rotting logs","Savanna forest, on rotting logs",log,0 - 50 m.,N/A,1073529,Typed,no type status
0192_C2077575F.jpg,"J. Florence, J.-F. de Waard & R. Zieman",J. Florence,"J.-F. de Waard, R. Zieman",5098,30-10-1981,1981-10-30,N/A,Pilotrichum chlorophyllum (Bonmohr.) Mitt.,Pilotrichum chlorophyllum (Bonmohr.) Mitt.,R. Zieman,30-10-1981,N/A,Suriname,Nickerie,N/A,N/A,"Aves of Kabalebo Dam Project, distr. Nickerie, Line W from road 34 km, P. 5NW cu. SE, Rainforest, on rotting log.","Aves of Kabalebo Dam Project, Line West from road 34 kilometers, Point 5 Northwest cut Southeast","Rainforest, on rotting log",wood,0 - 50 m.,N/A,1073528,Typed,no type status
0193_C2077576F.jpg,"J.C. Lindeman, A.H.A. Görts-van Rijn, M.J. Jansen-Jacobs & A.M. Cleef",J.C. Lindeman,"A.H.A. Görts-van Rijn, M.J. Jansen-Jacobs, A.M. Cleef",243 A,d.d. 3-7-1980,1980-07-03,N/A,Philonotis chlorophylla (Hornsch.) C. Müll.,Philonotis chlorophylla (Hornsch.) C. Müll.,N/A,N/A,N/A,Suriname,Nickerie,N/A,N/A,"Area of Kabalebo Dam project, distr. Nickerie",Area of Kabalebo Dam project,"Forest of km 28,7, epiphyte on tree trunk",bark,Alt.; 30 - 130 m.,"4°50'N, 57°03'W",1073527,Typed,no type status
0194_C2077577F.jpg,J. Florschütz-de Waard and R. Zieleman,J. Florschütz-de Waard,R. Zieleman,5141,31 October 1981,1981-10-31,N/A,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,R. Zieleman,N/A,Astrocaryum,Suriname,Distrikt Nickerie,Kabalebo river area,N/A,"1 line W. from road km 34, S5°N, 58°W",1 line west from road kilometer 34,Decaying log in marsh forest,log,alt. 0-50 m.,"S5°N, 58°W",1798323,Typed,no type status
0195_C2077578F.jpg,J. and P.A. Florschütz,J. Florschütz,P.A. Florschütz,4690,18 December 1975,1975-12-18,N/A,Pilotrichum chlorophyllum (Hornsch.) C. Muell.,Pilotrichum chlorophyllum (Hornsch.) C. Muell.,R. Ziemann and J. Florschütz-de Waard,N/A,N/A,Suriname,Brokopondo,N/A,N/A,"Brownsberg, trail to Leo Val, On rotting log in rainforest.","Brownsberg, trail to Leo Val, on rotting log in rainforest",rainforest,log,alt. ca. 500 m.,N/A,1065613,Typed,no type status
0196_C2077579F.jpg,H. Cornelissen & S.R. Gradstein,H. Cornelissen,S.R. Gradstein,C076,8 March 1977,1977-03-08,N/A,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,J. Florschütz-de Waard,N/A,N/A,Guyana,N/A,N/A,N/A,"Mahdia Hill, 180 km S of Georgetown","Mahdia Hill, 180 kilometers south of Georgetown",On rotting tree base in mixed rain forest,bark,alt. 0-50 m.,5°20'N 58°40'W,1691586,Typed,no type status
0197_C2077580F.jpg,M. A. Howe & E. H. Spicer,M. A. Howe,E. H. Spicer,321,March 1914,1914-03-00,N/A,"Stictophyllum obtusifolium, Howell",Pilotrichum chlorophyllum (Hornsch.) C. Müll. in Broth.,R. R. Ireland and W. R. Buck,1962,N/A,Panama,N/A,N/A,N/A,"Hacienda La Jagua, near Para.","Hacienda La Jagua, near Para",N/A,N/A,N/A,N/A,1078188,Mix of Handwritten and Typed,no type status
0198_C2077581F.jpg,Richard Evans Schultes & Isidoro Cabrera,Richard Evans Schultes,Isidoro Cabrera,17922,"Oct. 22, 1952",1952-10-22,N/A,Pilotrichum chlorophyllum (Hornsch.) Jaeg.,Pilotrichum chlorophyllum (Hornsch.) Jaeg.,H. A. Crum,1956,N/A,Colombia,Vaupes,N/A,N/A,Rio Vaupes: Mitu and vicinity. Cerro Mitu,Cerro Mitu,N/A,N/A,N/A,"Lat. 1° 10' N, Long. 70° 15' W",1055492,Typed,no type status
0199_C2077582F.jpg,Richard Evans Schultes et Isidoro Cabrera,Richard Evans Schultes,Isidoro Cabrera,14994,"October 4-6, 1951",1951-10-04,1951-10-06,Pilotrichum chlorophyllum (Hornsch.) C. Muell.,Pilotrichum chlorophyllum (Hornsch.) C. Muell.,E. H. A. Crem,1956,N/A,Colombia,Vaupés,N/A,N/A,"Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá, quartzite savannah.","Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá",On rotten logs,wood,N/A,N/A,1055491,Typed,no type status
0200_C2077583F.jpg,Richard Evans Schultes,Richard Evans Schultes,N/A,12309,June 1951,1951-06-00,1951-06-00,Pilotrichum chlorophyllum (Hornsch.) C. Muell. in Broth.,Pilotrichum chlorophyllum (Hornsch.) C. Muell. in Broth.,Diana Griffin III,June 1951,N/A,Colombia,Vaupés,N/A,N/A,"Comisaría del Vaupés, Río Apaporis, Soratama","Río Apaporis, Soratama",On trunks,bark,N/A,N/A,1055490,Typed,no type status
0201_C2077584F.jpg,Richard Evans Schultes,Richard Evans Schultes,N/A,11288,Dec. 1950,1950-12-00,1950-12-00,Pilotrichum chlorophyllum (Hsch.) C. Müll. in Broth.,Pilotrichum chlorophyllum (Hsch.) C. Müll. in Broth.,Dana Griffin III,N/A,N/A,Colombia,N/A,N/A,San Jose del Guaviare,San Jose del Guaviare,[precise locality unknown],N/A,N/A,N/A,N/A,1055489,Mix of Handwritten and Typed,no type status
0202_C2077585F.jpg,Ynes Mexia,Ynes Mexia,N/A,6014,"Aug. 31, 1931",1931-08-31,1931-08-31,Pilosium chlorophyllum (Hoch.) C. Mart.,Pilosium chlorophyllum (Hoch.) C. Mart.,N/A,N/A,N/A,Brazil,State of Pará,N/A,N/A,"Districto Acorá. ""Thomé Assú"", down Rio Acorá 3 km.","Districto Acorá, ""Thomé Assú"", down Rio Acorá 3 km",On fallen log.,wood,Alt. 35 m.,N/A,N/A,Typed,no type status
0203_C2077586F.jpg,Ynes Mexia,Ynes Mexia,N/A,6914,"July 16, 1931",1931-07-16,1931-07-16,Pilotrichum chlorophyllum (Brid.) C. Muell.,Pilotrichum chlorophyllum (Brid.) C. Muell.,N/A,N/A,N/A,Brazil,Pará,N/A,N/A,"Districto Açaré, Thomé Assú, Japanese Colony","Districto Açaré, Thomé Assú, Japanese Colony",On rotting log in woods,log,Alt. about 30 m,N/A,870829,Typed,no type status
0204_C2078862F.jpg,"Dana Griffin III, Manuel López F.",Dana Griffin III,Manuel López F.,PV-1525,10 marzo 1985,1985-03-10,N/A,Brachythecium plumosum (Hedw.) BSG,Brachythecium plumosum (Hedw.) BSG,Dana Griffin III,N/A,N/A,Venezuela,Estado Trujillo,N/A,N/A,"Páramo de Guirigay, arriba del pueblo de La Peñita. Entre los caseríos El Milagro y El Rosario, en Quebrada Achicata, alt. 3,200 m.","Páramo de Guirigay, above the village of La Peñita, between the hamlets El Milagro and El Rosario, in Quebrada Achicata","Sobre roca húmeda, lecho de riachuelo, a sol.",rock,"alt. 3,200 m.",N/A,1064449,Typed,no type status
0205_C2078913F.jpg,P. Dusén,P. Dusén,N/A,5872,22 February 1897,1897-02-22,1897-02-22,Brachythecium albicans (Hedw.) Schimp.,Brachythecium albicans (Hedw.) Schimp.,W. R. Buck,N/A,N/A,Chile,Patagonia occident.,N/A,N/A,Cerro Colorado,Cerro Colorado,N/A,N/A,N/A,N/A,B11749,Typed,no type status
0206_C2078924F.jpg,Ynes Mexia No. 8001,Ynes Mexia,N/A,8001,"April 10, 1936",1936-04-10,1936-04-10,Brachythecium austro-glareosum (C. Muell.) Kindb.,Brachythecium austro-glareosum (C. Muell.) Kindb.,Kenneth D. McFarland,Sept 1982,N/A,Chile,Territorio Magallanes,N/A,N/A,Las Hope Inlet; Peninsula Antonio Varas; Dampening north of woods in moist earth.,"Las Hope Inlet, Peninsula Antonio Varas",Dampening north of woods in moist earth,soil,Alt. 25 m.,N/A,1038759,Typed,no type status
0207_C2078925F.jpg,Marko Lewis,Marko Lewis,N/A,79-2108,25 May 1979,1979-05-25,1979-05-25,Brachythecium cf. californiarum Broth. in Herz.,Brachythecium cf. californiarum Broth. in Herz.,R. Ochyra,February 1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 min. down river from Aguas termales de Rio Juntuma Khuchu, 4350 m, 18° 07' S, 69° 00' W. In Warnish creek.","Rio Juntuma Khuchu, 2 minutes down river from Aguas termales de Rio Juntuma Khuchu, in Warnish creek",N/A,N/A,4350 m,"18° 07' S, 69° 00' W",1049405,Typed,no type status
0208_C2078926F.jpg,Marko Lewis,Marko Lewis,N/A,79-2109,25 May 1979,1979-05-25,1979-05-25,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu, 4350 m.","Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",In warmish creek.,N/A,4350 m.,N/A,1049406,Typed,no type status
0209_C2078927F.jpg,Marko Lewis,Marko Lewis,N/A,79-2112,25 May 1979,1979-05-25,1979-05-25,Brachythecium camillifolionde Broth. in Herz.,Brachythecium camillifolionde Broth. in Herz.,E. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma khuchu, 2 km. down river from Aguas termales de Rio Jhuma Khuchu, 4350 m, 18°07' S, 69°00' W. In warmish creek.","Rio Jhutuma khuchu, 2 kilometers down river from Aguas termales de Rio Jhuma Khuchu",In warmish creek,N/A,4350 m,"18°07' S, 69°00' W",1049407,Typed,no type status
0210_C2078928F.jpg,Marko Lewis,Marko Lewis,N/A,79-2115,25 May 1979,1979-05-25,1979-05-25,Brachythecium callirgoneoides Broth. in Herz.,Brachythecium callirgoneoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma Khuchu, 2 mi. down river from Aguas termales de Rio Jhutuma Khuchu, 4350 m.","Rio Jhutuma Khuchu, 2 miles down river from Aguas termales de Rio Jhutuma Khuchu",In warmish creek,N/A,4350 m.,"18°07' S, 69°00' W",1049409,Typed,no type status
0211_C2078929F.jpg,Marko Lewis,Marko Lewis,N/A,79-2117,25 May 1979,1979-05-25,1979-05-25,Brachythecium oalligeronoides Broth. in Herz.,Brachythecium oalligeronoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma Khuchu, 2 mi. down river from Aguas termales de Rio Jhutuma Khuchu, 4350 m.","Rio Jhutuma Khuchu, 2 miles down river from Aguas termales de Rio Jhutuma Khuchu",In warmish creek.,N/A,4350 m.,"18°07' S, 69°00' W",1049410,Typed,no type status
0212_C2078930F.jpg,"Marko Lewis, no.79-2118",Marko Lewis,N/A,79-2118,25 May 1979,1979-05-25,N/A,Brachythecium calliergonoides Broth. in Herz.,Brachythecium calliergonoides Broth. in Herz.,E. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma khuchu, 2 km down river from Aguas termales de Rio Juntuma Khuchu, 4350 m. 18° 07' S, 69° 00' W. In warmish creek.","Rio Juntuma khuchu, 2 km down river from Aguas termales de Rio Juntuma Khuchu",In warmish creek,N/A,4350 m,"18° 07' S, 69° 00' W",1049411,Typed,no type status
0213_C2078931F.jpg,Marko Lewis,Marko Lewis,N/A,79-2107,25 May 1979,1979-05-25,1979-05-25,Brachythecium callirgonoides Broth. in Herz.,Brachythecium callirgonoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Juntuma Khuchu, 2 mi. down river from Aguas termales de Río Juntuma Khuchu","Río Juntuma Khuchu, 2 miles down river from Aguas termales de Río Juntuma Khuchu",In warmish creek,N/A,4350 m.,"18° 07' S, 69° 00' W",1049404,Typed,no type status
0214_C2078932F.jpg,Marko Lewis,Marko Lewis,N/A,79-2119,25 May 1979,1979-05-25,1979-05-25,Brachythecium callitrichoides Broth. in Herz.,Brachythecium callitrichoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma Khuchu, 2 mi. down river from Aguas termales de Rio Jhutuma Khuchu, 4350 m.","Rio Jhutuma Khuchu, 2 miles down river from Aguas termales de Rio Jhutuma Khuchu",In warmish creek,N/A,4350 m.,"18° 07' S, 69° 00' W",1049412,Typed,no type status
0215_C2079350F.jpg,Ynes Mexia,Ynes Mexia,N/A,6149,"Nov. 23, 1931",1931-11-23,N/A,Vesicularia amphipholia (Spr.) Broth.,Vesicularia amphipholia (Spr.) Broth.,N/A,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,Above Pongo de Manseriche. Left bank of Rio Santiago.,"Above Pongo de Manseriche, left bank of Rio Santiago",On stone in overflow forest,stone,Alt. 200 m.,N/A,873368,Typed,no type status
0216_C2079351F.jpg,N/A,N/A,N/A,16100,"Nov 25, 1931",1931-11-25,1931-11-25,Vesicularia umbiliphora (Spr.) Broth.,Vesicularia umbiliphora (Spr.) Broth.,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Right bank of Rio Santiago.","Above Pongo de Manseriche, Right bank of Rio Santiago",Dense forest on log,log,Alt. 200 m.,N/A,873367,Typed,no type status
0217_C2079352F.jpg,Ynes Mexia,Ynes Mexia,N/A,6217-a,"Dec. 4, 1931",1931-12-04,1931-12-04,Vesicularia amphipoda (Spr.) Broth.,Vesicularia amphipoda (Spr.) Broth.,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet on right bank of Rio Santiago.,"Above Pongo de Manseriche, streamlet on right bank of Rio Santiago",On rocks wet by spray.,rock,Alt. 250 m.,N/A,870879,Typed,no type status
0218_C2079353F.jpg,Ynes Mexia,Ynes Mexia,N/A,6250,"Dec. 12, 1931",1931-12-12,1931-12-12,Vesicularia amphibia (Spreng.) Broth.,Vesicularia amphibia (Spreng.) Broth.,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche. Groove Carapacha. ""06 in forest.""","Above Pongo de Manseriche, Groove Carapacha",In forest,N/A,Alt. 215 m.,N/A,870867,Typed,no type status
0219_C2079354F.jpg,Ynes Mexia,Ynes Mexia,N/A,6356,"Jan. 3, 1932",1932-01-03,1932-01-03,Vascularia subpinnata (Spr.) Broth.,Vascularia subpinnata (Spr.) Broth.,Bartram,N/A,N/A,Peru,Departamento de Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,Crece Ineño,On earth collected on inclined tree trunk,Alt. 215 m.,N/A,873369,Typed,no type status
0220_C2079355F.jpg,Ynes Mexia,Ynes Mexia,N/A,6575a,"Jan. 3, 1932",1932-01-03,1932-01-03,Vesicularia amphipholia (Spr.) Broth.,Vesicularia amphipholia (Spr.) Broth.,N/A,N/A,Taxithelium planum (Brid.) Mitt.,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Creek Inche.","Above Pongo de Manseriche, Creek Inche.",On rotten log.,wood,Alt. 215 m.,N/A,1039121,Typed,no type status
0221_C2079356F.jpg,Ynes Mexia,Ynes Mexia,N/A,6379,"Jan. 3, 1938",1938-01-03,1938-01-03,Vesicularia dubyana (Spreng.) Broth.,Vesicularia dubyana (Spreng.) Broth.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche,Above Pongo de Manseriche,On rotten log,log,Alt. 215 m.,N/A,870880,Typed,no type status
0222_C2079357F.jpg,Ynes Mexia,Ynes Mexia,N/A,6377,"Jan. 3, 1932",1932-01-03,N/A,Vesicularia amphibia (Spr.) Broth.,Vesicularia amphibia (Spr.) Broth.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Creek Tinche. On rotten log.,"Above Pongo de Manseriche, Creek Tinche, on rotten log",N/A,wood,Alt. 215 m.,N/A,870873,Typed,no type status
0223_C2079358F.jpg,Ynes Mexia,Ynes Mexia,N/A,8070,"May 14, 1936",1936-05-14,1936-05-14,Vesicularia amphibia (Spr.) Broth. det. Bartram,Vesicularia amphibia (Spr.) Broth.,Bartram,N/A,N/A,Peru,Cuzco,N/A,La Convencion,upper valley of the Sambay; affluent of the Vilcanota; on rotten logs in virgin forest.,upper valley of the Sambay; affluent of the Vilcanota; on rotten logs,virgin forest,wood,1800 m.,N/A,1038818,Typed,no type status
0224_C2079359F.jpg,"Ynes Mexia, No. 8070",Ynes Mexia,N/A,8070,"May 14,1936",1936-05-14,N/A,Vestibularia amphibia (Spr.) Broth. det. Bartram,Vestibularia amphibia (Spr.) Broth.,Bartram,N/A,N/A,Peru,Cuzco,La Convencion,N/A,Province La Convencion; upper valley of the Sambay; affluent of the Vilcanota,"upper valley of the Sambay, affluent of the Vilcanota",on rotten logs in virgin forest,wood,1600 m.,N/A,1039122,Typed,no type status
0225_C2079360F.jpg,R. Reitz,R. Reitz,N/A,5468,9.1.49,1949-01-09,N/A,Vascularia vascularis (Schwägr.) A. Roth.,Vascularia vascularis (Schwägr.) A. Roth.,N/A,1949,N/A,Brasil,Santa Catarina,N/A,N/A,Brusque,Brusque,Ramo de árvore em mata virgem,bark,500 msn,N/A,N/A,Typed,no type status
